seqname	start	end	exon_id	strand	event_type	junction_id_l	junction_id_r	coord_prev	coord_next	novel_length	expr_exon	expr_junction	phastcons	meta	sample_count	GB_link
chr2	130173510	130173656	chr2_130173510_130173656_-	-	5'AS	chr2_130173354_130173510_-	chr2_130173656_130174914_-	130173354	130174914	4	9.98	9.27	507.0	Blood Vessel,Brain,Esophagus,Heart,Nerve,Pituitary,Skin,Thyroid,Uterus	15	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A130173344%2D130174924
chr17	3904325	3904399	chr17_3904325_3904399_-	-	5'AS	chr17_3904024_3904325_-	chr17_3904399_3904858_-	3904024	3904858	5	8.64	5.0	295.63	Lung	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A3904014%2D3904868
chrX	49039102	49039345	chrX_49039102_49039345_-	-	5'AS	chrX_49038442_49039102_-	chrX_49039345_49040455_-	49038442	49040455	5	22.88	7.0	345.13	Adipose Tissue,Blood,Blood Vessel,Esophagus,Lung,Nerve,Skin,Thyroid,Uterus	10	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A49038432%2D49040465
chrX	115123558	115123756	chrX_115123558_115123756_-	-	CE	chrX_115123192_115123558_-	chrX_115123756_115123945_-	115123192	115123945	198	10.24	6.0	682.0	Brain	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A115123182%2D115123955
chr16	50781232	50781411	chr16_50781232_50781411_+	+	3'AS	chr16_50780044_50781232_+	chr16_50781411_50782325_+	50780044	50782325	14	8.63	6.0	289.04	Stomach	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A50780034%2D50782335
chr10	15838228	15838305	chr10_15838228_15838305_-	-	3'AS	chr10_15837318_15838228_-	chr10_15838305_15841426_-	15837318	15841426	26	11.31	6.0	742.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A15837308%2D15841436
chr19	5641740	5641950	chr19_5641740_5641950_+	+	5'AS	chr19_5641658_5641740_+	chr19_5641950_5645337_+	5641658	5645337	4	8.06	7.8	316.0	Adrenal Gland,Blood,Nerve	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A5641648%2D5645347
chr12	81096010	81096064	chr12_81096010_81096064_-	-	CE	chr12_81094732_81096010_-	chr12_81096064_81117966_-	81094732	81117966	54	23.99	8.67	436.63	Testis	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A81094722%2D81117976
chr1	185305515	185305643	chr1_185305515_185305643_-	-	5'AS	chr1_185301563_185305515_-	chr1_185305643_185307014_-	185301563	185307014	21	19.83	25.33	795.0	Adipose Tissue,Muscle	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A185301553%2D185307024
chr3	52406253	52406338	chr3_52406253_52406338_-	-	3'AS	chr3_52405912_52406253_-	chr3_52406338_52406829_-	52405912	52406829	16	9.05	7.0	552.15	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A52405902%2D52406839
chr6	13634382	13634552	chr6_13634382_13634552_-	-	5'AS	chr6_13632521_13634382_-	chr6_13634552_13637808_-	13632521	13637808	49	11.7	8.0	755.0	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A13632511%2D13637818
chr6	24128109	24128200	chr6_24128109_24128200_+	+	3'AS	chr6_24126340_24128109_+	chr6_24128200_24128717_+	24126340	24128717	19	7.12	11.0	231.63	Pituitary	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A24126330%2D24128727
chr6	17284876	17284962	chr6_17284876_17284962_+	+	CE	chr6_17284711_17284876_+	chr6_17284962_17285053_+	17284711	17285053	86	100.62	38.5	493.86	Muscle	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A17284701%2D17285063
chr6	44250291	44250601	chr6_44250291_44250601_+	+	5'AS	chr6_44250154_44250291_+	chr6_44250601_44251048_+	44250154	44251048	2	156.58	27.0	382.77	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A44250144%2D44251058
chr11	47425119	47425246	chr11_47425119_47425246_-	-	5'AS	chr11_47424711_47425119_-	chr11_47425246_47425867_-	47424711	47425867	2	39.41	13.15	564.0	Adipose Tissue,Blood Vessel,Brain,Esophagus,Liver,Muscle,Ovary,Pancreas,Prostate,Skin,Testis,Thyroid,Uterus,Vagina	61	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A47424701%2D47425877
chr6	33293795	33293935	chr6_33293795_33293935_-	-	3'AS	chr6_33293699_33293795_-	chr6_33293935_33294034_-	33293699	33294034	19	25.0	13.79	242.0	Adipose Tissue,Adrenal Gland,Blood,Blood Vessel,Brain,Breast,Colon,Esophagus,Heart,Liver,Lung,Nerve,Pancreas,Prostate,Skin,Stomach,Testis,Thyroid,Vagina	182	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A33293689%2D33294044
chr20	34103439	34103565	chr20_34103439_34103565_-	-	5'AS	chr20_34098633_34103439_-	chr20_34103565_34105368_-	34098633	34105368	23	20.28	13.6	351.97	Adipose Tissue,Lung,Skin,Uterus	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A34098623%2D34105378
chr6	37374620	37374741	chr6_37374620_37374741_+	+	5'AS	chr6_37371574_37374620_+	chr6_37374741_37376926_+	37371574	37376926	32	7.71	8.64	486.05	Blood Vessel,Breast,Esophagus,Lung,Nerve,Ovary,Prostate,Skin,Testis,Vagina	25	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A37371564%2D37376936
chr17	41518330	41518497	chr17_41518330_41518497_-	-	3'AS	chr17_41517165_41518330_-	chr17_41518497_41521685_-	41517165	41521685	36	33.65	6.6	432.13	Testis	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A41517155%2D41521695
chr12	49642501	49642675	chr12_49642501_49642675_+	+	3'AS	chr12_49642372_49642501_+	chr12_49642675_49642930_+	49642372	49642930	79	12.42	5.0	396.52	Muscle	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A49642362%2D49642940
chr19	54114438	54114700	chr19_54114438_54114700_-	-	5'AS	chr19_54110121_54114438_-	chr19_54114700_54115247_-	54110121	54115247	4	9.99	12.76	508.0	Adipose Tissue,Adrenal Gland,Blood,Blood Vessel,Brain,Breast,Esophagus,Lung,Prostate,Skin,Thyroid	38	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A54110111%2D54115257
chr10	24622733	24622875	chr10_24622733_24622875_-	-	3'AS	chr10_24621369_24622733_-	chr10_24622875_24629996_-	24621369	24629996	113	8.41	6.5	747.0	Brain	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A24621359%2D24630006
chr6	32213135	32213266	chr6_32213135_32213266_-	-	3'AS	chr6_32212911_32213135_-	chr6_32213266_32213688_-	32212911	32213688	14	16.55	12.33	244.36	Adipose Tissue,Breast,Esophagus,Heart,Lung,Ovary,Prostate,Skin,Uterus,Vagina	27	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A32212901%2D32213698
chr9	65682766	65682864	chr9_65682766_65682864_+	+	5'AS	chr9_65681670_65682766_+	chr9_65682864_65690967_+	65681670	65690967	7	10.35	8.25	447.33	Adipose Tissue,Skin	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A65681660%2D65690977
chr8	30478920	30478973	chr8_30478920_30478973_+	+	CE	chr8_30477837_30478920_+	chr8_30478973_30479315_+	30477837	30479315	53	42.45	27.12	568.0	Blood Vessel,Esophagus,Kidney,Lung,Pituitary,Stomach,Testis,Thyroid	33	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A30477827%2D30479325
chr6	4055553	4055676	chr6_4055553_4055676_+	+	CE	chr6_4052873_4055553_+	chr6_4055676_4056321_+	4052873	4056321	123	24.51	10.17	311.88	Brain,Muscle,Nerve	46	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A4052863%2D4056331
chr6	134982373	134982562	chr6_134982373_134982562_-	-	5'AS	chr6_134979268_134982373_-	chr6_134982562_134985341_-	134979268	134985341	85	14.33	11.67	292.81	Brain,Uterus	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A134979258%2D134985351
chr4	2932600	2932733	chr4_2932600_2932733_-	-	3'AS	chr4_2932409_2932600_-	chr4_2932733_2933106_-	2932409	2933106	43	11.92	11.89	295.19	Brain,Prostate,Testis	28	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A2932399%2D2933116
chr16	85710164	85710288	chr16_85710164_85710288_-	-	3'AS	chr16_85708066_85710164_-	chr16_85710288_85735190_-	85708066	85735190	3	6.09	6.0	503.0	Esophagus	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A85708056%2D85735200
chr6	69382797	69382935	chr6_69382797_69382935_+	+	3'AS	chr6_69372441_69382797_+	chr6_69382935_69388703_+	69372441	69388703	34	7.99	6.0	308.87	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A69372431%2D69388713
chr10	77794845	77794958	chr10_77794845_77794958_-	-	5'AS	chr10_77794117_77794845_-	chr10_77794958_77796061_-	77794117	77796061	4	8.46	7.83	589.33	Adipose Tissue,Adrenal Gland,Brain,Uterus	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A77794107%2D77796071
chr3	193441790	193441898	chr3_193441790_193441898_-	-	CE	chr3_193441588_193441790_-	chr3_193441898_193442393_-	193441588	193442393	108	33.62	11.71	337.32	Lung,Skin	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A193441578%2D193442403
chr10	30373139	30373218	chr10_30373139_30373218_-	-	CE	chr10_30369619_30373139_-	chr10_30373218_30374303_-	30369619	30374303	79	106.24	55.06	639.0	Testis	89	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A30369609%2D30374313
chr4	143434031	143434168	chr4_143434031_143434168_+	+	3'AS	chr4_143433716_143434031_+	chr4_143434168_143437999_+	143433716	143437999	57	9.09	8.5	658.0	Colon,Esophagus	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A143433706%2D143438009
chr19	3005710	3005968	chr19_3005710_3005968_-	-	5'AS	chr19_3005584_3005710_-	chr19_3005968_3006420_-	3005584	3006420	11	7.32	9.5	242.0	Testis	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A3005574%2D3006430
chr17	28612039	28612084	chr17_28612039_28612084_-	-	5'AS	chr17_28611795_28612039_-	chr17_28612084_28612262_-	28611795	28612262	5	6.91	8.0	409.06	Nerve	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A28611785%2D28612272
chr3	136341441	136341564	chr3_136341441_136341564_-	-	3'AS	chr3_136340605_136341441_-	chr3_136341564_136343832_-	136340605	136343832	13	9.47	19.0	378.5	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A136340595%2D136343842
chr2	36560736	36560865	chr2_36560736_36560865_-	-	5'AS	chr2_36558513_36560736_-	chr2_36560865_36578597_-	36558513	36578597	49	13.44	5.5	516.97	Brain,Nerve	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A36558503%2D36578607
chr1	178445484	178445662	chr1_178445484_178445662_+	+	3'AS	chr1_178443229_178445484_+	chr1_178445662_178451571_+	178443229	178451571	34	7.95	5.0	232.89	Lung	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A178443219%2D178451581
chr15	78776188	78776336	chr15_78776188_78776336_-	-	3'AS	chr15_78774793_78776188_-	chr15_78776336_78776749_-	78774793	78776749	3	7.65	5.0	293.0	Blood Vessel	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A78774783%2D78776759
chr12	50089840	50089985	chr12_50089840_50089985_+	+	3'AS	chr12_50088637_50089840_+	chr12_50089985_50090241_+	50088637	50090241	44	14.67	8.28	554.98	Adipose Tissue,Blood,Blood Vessel,Brain,Breast,Esophagus,Heart,Lung,Muscle,Nerve,Ovary,Pituitary,Prostate,Skin,Testis,Thyroid,Uterus,Vagina	147	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A50088627%2D50090251
chr12	553191	553988	chr12_553191_553988_+	+	5'AS	chr12_552528_553191_+	chr12_553988_556547_+	552528	556547	5	12.46	10.13	445.38	Adrenal Gland,Blood Vessel,Brain,Colon,Esophagus,Heart,Lung,Muscle,Nerve,Pituitary,Skin,Stomach,Testis,Uterus,Vagina	148	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A552518%2D556557
chr22	50705948	50706152	chr22_50705948_50706152_+	+	3'AS	chr22_50705096_50705948_+	chr22_50706152_50714917_+	50705096	50714917	124	16.69	5.0	478.06	Breast	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A50705086%2D50714927
chr13	42214507	42214626	chr13_42214507_42214626_+	+	5'AS	chr13_42210765_42214507_+	chr13_42214626_42215575_+	42210765	42215575	14	9.07	5.67	317.16	Adipose Tissue,Lung,Testis	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A42210755%2D42215585
chr2	65242046	65242063	chr2_65242046_65242063_+	+	3'AS	chr2_65239962_65242046_+	chr2_65242063_65246524_+	65239962	65246524	3	14.41	6.56	758.0	Brain,Muscle	9	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A65239952%2D65246534
chr14	23136748	23136862	chr14_23136748_23136862_-	-	CE	chr14_23131557_23136748_-	chr14_23136862_23137921_-	23131557	23137921	114	36.37	12.85	350.7	Brain,Muscle	34	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A23131547%2D23137931
chr17	63513382	63513480	chr17_63513382_63513480_+	+	5'AS	chr17_63510832_63513382_+	chr17_63513480_63513972_+	63510832	63513972	16	15.71	13.08	381.63	Pituitary,Testis	39	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A63510822%2D63513982
chr3	38126162	38126352	chr3_38126162_38126352_-	-	3'AS	chr3_38125881_38126162_-	chr3_38126352_38126510_-	38125881	38126510	11	30.69	21.0	194.18	Blood	19	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A38125871%2D38126520
chr3	65358943	65359152	chr3_65358943_65359152_-	-	5'AS	chr3_65357132_65358943_-	chr3_65359152_65361199_-	65357132	65361199	121	7.49	6.0	823.0	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A65357122%2D65361209
chr2	144445005	144445091	chr2_144445005_144445091_+	+	3'AS	chr2_144444882_144445005_+	chr2_144445091_144448747_+	144444882	144448747	39	10.69	6.0	255.5	Testis	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A144444872%2D144448757
chr10	86679367	86679522	chr10_86679367_86679522_+	+	5'AS	chr10_86668784_86679367_+	chr10_86679522_86680082_+	86668784	86680082	4	61.81	13.0	456.4	Blood Vessel,Heart	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A86668774%2D86680092
chrX	153932071	153932141	chrX_153932071_153932141_-	-	3'AS	chrX_153930847_153932071_-	chrX_153932141_153932316_-	153930847	153932316	26	23.62	6.0	285.7	Prostate	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A153930837%2D153932326
chr11	63583006	63583102	chr11_63583006_63583102_-	-	CE	chr11_63575046_63583006_-	chr11_63583102_63590100_-	63575046	63590100	96	48.9	17.0	245.05	Adipose Tissue,Breast	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A63575036%2D63590110
chr10	77989738	77989773	chr10_77989738_77989773_-	-	CE	chr10_77986159_77989738_-	chr10_77989773_77991054_-	77986159	77991054	35	10.69	7.0	347.65	Muscle	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A77986149%2D77991064
chr13	113483840	113484223	chr13_113483840_113484223_-	-	3'AS	chr13_113480743_113483840_-	chr13_113484223_113490667_-	113480743	113490667	27	6.78	7.0	319.05	Muscle	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A113480733%2D113490677
chr19	40192549	40192713	chr19_40192549_40192713_+	+	3'AS	chr19_40192454_40192549_+	chr19_40192713_40198375_+	40192454	40198375	89	8.19	7.0	391.12	Testis	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A40192444%2D40198385
chr16	50319183	50319266	chr16_50319183_50319266_-	-	5'AS	chr16_50316023_50319183_-	chr16_50319266_50319887_-	50316023	50319887	19	47.85	7.0	533.7	Testis	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A50316013%2D50319897
chr5	87349186	87349364	chr5_87349186_87349364_+	+	3'AS	chr5_87346724_87349186_+	chr5_87349364_87353157_+	87346724	87353157	28	13.09	8.5	321.87	Brain,Thyroid	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A87346714%2D87353167
chrX	103091304	103091348	chrX_103091304_103091348_-	-	CE	chrX_103084883_103091304_-	chrX_103091348_103092996_-	103084883	103092996	44	55.23	34.5	276.0	Testis	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A103084873%2D103093006
chr17	4718261	4718352	chr17_4718261_4718352_+	+	5'AS	chr17_4718023_4718261_+	chr17_4718352_4718612_+	4718023	4718612	7	259.2	58.5	564.0	Blood	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A4718013%2D4718622
chr4	55866872	55866892	chr4_55866872_55866892_+	+	CE	chr4_55864386_55866872_+	chr4_55866892_55868336_+	55864386	55868336	20	20.54	14.67	676.0	Brain,Skin,Vagina	452	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A55864376%2D55868346
chr3	48650275	48650289	chr3_48650275_48650289_-	-	CE	chr3_48649215_48650275_-	chr3_48650289_48650480_-	48649215	48650480	14	36.25	23.56	573.0	Adrenal Gland,Brain,Pituitary,Skin	372	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A48649205%2D48650490
chr19	38713709	38713786	chr19_38713709_38713786_+	+	CE	chr19_38711361_38713709_+	chr19_38713786_38714469_+	38711361	38714469	77	56.5	28.73	544.44	Heart,Muscle	379	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A38711351%2D38714479
chr13	79334344	79334488	chr13_79334344_79334488_-	-	3'AS	chr13_79322462_79334344_-	chr13_79334488_79337102_-	79322462	79337102	58	9.96	7.46	271.71	Adipose Tissue,Adrenal Gland,Blood Vessel,Brain,Breast,Heart,Liver,Lung,Nerve,Ovary,Prostate,Skin,Testis,Vagina	39	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A79322452%2D79337112
chr19	45817959	45818193	chr19_45817959_45818193_-	-	3'AS	chr19_45816974_45817959_-	chr19_45818193_45821384_-	45816974	45821384	47	8.13	6.0	279.9	Esophagus,Liver	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A45816964%2D45821394
chr19	38815852	38816007	chr19_38815852_38816007_-	-	5'AS	chr19_38815717_38815852_-	chr19_38816007_38816284_-	38815717	38816284	5	71.07	7.86	310.75	Adrenal Gland,Blood,Brain,Esophagus,Vagina	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A38815707%2D38816294
chr11	62716989	62717218	chr11_62716989_62717218_-	-	3'AS	chr11_62715937_62716989_-	chr11_62717218_62720023_-	62715937	62720023	29	22.34	11.17	271.55	Liver,Prostate,Thyroid	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A62715927%2D62720033
chr2	117941185	117941297	chr2_117941185_117941297_-	-	5'AS	chr2_117939111_117941185_-	chr2_117941297_117944024_-	117939111	117944024	4	11.07	8.33	642.0	Blood Vessel,Muscle,Skin	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A117939101%2D117944034
chr4	70793785	70793915	chr4_70793785_70793915_+	+	5'AS	chr4_70789592_70793785_+	chr4_70793915_70794795_+	70789592	70794795	11	8.86	7.5	563.73	Uterus,Vagina	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A70789582%2D70794805
chr12	6678663	6678801	chr12_6678663_6678801_-	-	3'AS	chr12_6678460_6678663_-	chr12_6678801_6678946_-	6678460	6678946	91	20.37	6.0	665.0	Thyroid	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A6678450%2D6678956
chr17	69313087	69313296	chr17_69313087_69313296_-	-	5'AS	chr17_69309423_69313087_-	chr17_69313296_69314314_-	69309423	69314314	5	6.56	6.0	349.38	Colon	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A69309413%2D69314324
chr1	235168529	235168652	chr1_235168529_235168652_-	-	5'AS	chr1_235161457_235168529_-	chr1_235168652_235172618_-	235161457	235172618	15	26.5	13.37	802.0	Testis	67	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A235161447%2D235172628
chrX	106981345	106981538	chrX_106981345_106981538_-	-	3'AS	chrX_106981019_106981345_-	chrX_106981538_106985096_-	106981019	106985096	61	5.89	6.0	265.67	Heart	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A106981009%2D106985106
chr7	87170940	87171089	chr7_87170940_87171089_+	+	3'AS	chr7_87166605_87170940_+	chr7_87171089_87173535_+	87166605	87173535	55	10.31	6.0	197.89	Colon	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A87166595%2D87173545
chrX	154460157	154460781	chrX_154460157_154460781_+	+	5'AS	chrX_154458428_154460157_+	chrX_154460781_154461099_+	154458428	154461099	4	12.68	6.5	296.13	Adipose Tissue,Nerve	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A154458418%2D154461109
chr22	37491755	37491870	chr22_37491755_37491870_-	-	3'AS	chr22_37491393_37491755_-	chr22_37491870_37492435_-	37491393	37492435	3	6.44	6.0	374.29	Liver	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A37491383%2D37492445
chr7	150999190	150999369	chr7_150999190_150999369_+	+	5'AS	chr7_150999085_150999190_+	chr7_150999369_151000498_+	150999085	151000498	5	12.56	6.0	355.5	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A150999075%2D151000508
chr4	185397150	185397310	chr4_185397150_185397310_+	+	5'AS	chr4_185396950_185397150_+	chr4_185397310_185398937_+	185396950	185398937	8	6.88	8.5	440.95	Brain	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A185396940%2D185398947
chr2	127642919	127643072	chr2_127642919_127643072_-	-	5'AS	chr2_127642199_127642919_-	chr2_127643072_127654424_-	127642199	127654424	4	47.8	9.67	345.47	Blood Vessel,Lung,Nerve	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A127642189%2D127654434
chrX	70162285	70162464	chrX_70162285_70162464_+	+	CE	chrX_70150322_70162285_+	chrX_70162464_70165833_+	70150322	70165833	179	15.7	9.0	130.18	Testis	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A70150312%2D70165843
chr10	125747858	125748012	chr10_125747858_125748012_+	+	3'AS	chr10_125747694_125747858_+	chr10_125748012_125749412_+	125747694	125749412	5	8.25	9.0	256.0	Testis	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A125747684%2D125749422
chr2	55244027	55244233	chr2_55244027_55244233_-	-	5'AS	chr2_55243668_55244027_-	chr2_55244233_55246337_-	55243668	55246337	2	12.94	11.0	450.0	Nerve	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A55243658%2D55246347
chr14	24324302	24324391	chr14_24324302_24324391_-	-	5'AS	chr14_24324199_24324302_-	chr14_24324391_24325377_-	24324199	24325377	5	18.18	14.5	422.13	Lung	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A24324189%2D24325387
chr20	31831497	31831564	chr20_31831497_31831564_+	+	CE	chr20_31831141_31831497_+	chr20_31831564_31831703_+	31831141	31831703	67	27.21	16.5	560.0	Muscle	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A31831131%2D31831713
chr1	171709665	171709800	chr1_171709665_171709800_-	-	3'AS	chr1_171706418_171709665_-	chr1_171709800_171710714_-	171706418	171710714	56	14.25	7.75	547.13	Adipose Tissue,Adrenal Gland,Blood Vessel,Brain,Breast,Colon,Esophagus,Heart,Lung,Muscle,Nerve,Ovary,Pituitary,Prostate,Skin,Stomach,Testis,Thyroid,Uterus,Vagina	287	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A171706408%2D171710724
chr1	52357001	52357146	chr1_52357001_52357146_-	-	3'AS	chr1_52356442_52357001_-	chr1_52357146_52357526_-	52356442	52357526	20	10.87	6.88	538.0	Adipose Tissue,Blood,Blood Vessel,Brain,Breast,Esophagus,Lung,Muscle,Ovary,Pancreas,Pituitary,Prostate,Skin,Stomach,Testis,Thyroid,Uterus	33	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A52356432%2D52357536
chr15	91009785	91009846	chr15_91009785_91009846_-	-	5'AS	chr15_91007964_91009785_-	chr15_91009846_91013804_-	91007964	91013804	16	8.68	9.74	251.63	Blood,Brain,Nerve,Testis	19	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A91007954%2D91013814
chr7	77893903	77893993	chr7_77893903_77893993_+	+	3'AS	chr7_77893664_77893903_+	chr7_77893993_77900711_+	77893664	77900711	79	14.03	7.79	666.0	Heart,Muscle	29	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A77893654%2D77900721
