seqname	start	end	exon_id	strand	event_type	junction_id_l	junction_id_r	coord_prev	coord_next	novel_length	expr_exon	expr_junction	phastcons	meta	sample_count	GB_link
chr6	36202661	36202684	chr6_36202661_36202684_+	+	CE	chr6_36201770_36202661_+	chr6_36202684_36204658_+	36201770	36204658	23	15.11	9.9	293.09	Adipose Tissue,Esophagus,Skin,Vagina	41	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A36201760%2D36204668
chr16	58569984	58570175	chr16_58569984_58570175_-	-	CE	chr16_58560362_58569984_-	chr16_58570175_58574609_-	58560362	58574609	191	15.94	7.0	439.0	Muscle	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A58560352%2D58574619
chr17	12129494	12129584	chr17_12129494_12129584_+	+	CE	chr17_12129287_12129494_+	chr17_12129584_12139839_+	12129287	12139839	90	12.74	7.0	424.0	Skin	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A12129277%2D12139849
chr9	100246605	100246787	chr9_100246605_100246787_+	+	3'AS	chr9_100242679_100246605_+	chr9_100246787_100252283_+	100242679	100252283	11	14.62	12.33	577.0	Brain,Nerve	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A100242669%2D100252293
chr10	102111256	102111317	chr10_102111256_102111317_-	-	3'AS	chr10_102111144_102111256_-	chr10_102111317_102111434_-	102111144	102111434	17	26.44	13.0	486.0	Adipose Tissue,Lung,Skin	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A102111134%2D102111444
chr7	149211671	149211723	chr7_149211671_149211723_+	+	CE	chr7_149210704_149211671_+	chr7_149211723_149212358_+	149210704	149212358	52	26.49	10.0	264.33	Pancreas,Prostate	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A149210694%2D149212368
chr5	172225060	172225378	chr5_172225060_172225378_-	-	CE	chr5_172212227_172225060_-	chr5_172225378_172234122_-	172212227	172234122	318	13.7	10.5	240.29	Testis	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A172212217%2D172234132
chr10	103529824	103529937	chr10_103529824_103529937_+	+	CE	chr10_103494472_103529824_+	chr10_103529937_103570872_+	103494472	103570872	113	26.54	10.0	364.0	Testis	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A103494462%2D103570882
chr12	109258960	109259108	chr12_109258960_109259108_+	+	3'AS	chr12_109258364_109258960_+	chr12_109259108_109260065_+	109258364	109260065	13	16.8	11.0	342.5	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A109258354%2D109260075
chr9	128253101	128253141	chr9_128253101_128253141_+	+	5'AS	chr9_128250940_128253101_+	chr9_128253141_128254654_+	128250940	128254654	4	67.92	60.0	565.0	Brain	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A128250930%2D128254664
chr1	171709665	171709800	chr1_171709665_171709800_-	-	3'AS	chr1_171706418_171709665_-	chr1_171709800_171710714_-	171706418	171710714	56	14.34	7.88	615.0	Adipose Tissue,Adrenal Gland,Blood Vessel,Brain,Breast,Colon,Esophagus,Heart,Lung,Muscle,Nerve,Ovary,Pituitary,Prostate,Skin,Stomach,Testis,Thyroid,Uterus,Vagina	272	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A171706408%2D171710724
chr9	114289172	114289295	chr9_114289172_114289295_+	+	3'AS	chr9_114288967_114289172_+	chr9_114289295_114290058_+	114288967	114290058	70	10.59	9.11	546.0	Adipose Tissue,Adrenal Gland,Blood Vessel,Brain,Breast,Colon,Esophagus,Heart,Kidney,Liver,Lung,Nerve,Ovary,Pancreas,Pituitary,Prostate,Skin,Stomach,Testis,Thyroid,Uterus,Vagina	237	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A114288957%2D114290068
chr11	1438306	1438395	chr11_1438306_1438395_+	+	5'AS	chr11_1436134_1438306_+	chr11_1438395_1440788_+	1436134	1440788	4	12.41	15.91	470.0	Brain,Pancreas,Pituitary	325	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A1436124%2D1440798
chr14	21501708	21501903	chr14_21501708_21501903_-	-	5'AS	chr14_21501129_21501708_-	chr14_21501903_21503173_-	21501129	21503173	20	14.99	9.06	398.71	Adipose Tissue,Adrenal Gland,Blood,Blood Vessel,Brain,Breast,Colon,Esophagus,Kidney,Liver,Lung,Muscle,Nerve,Ovary,Pancreas,Pituitary,Prostate,Skin,Thyroid,Uterus,Vagina	93	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A21501119%2D21503183
chr4	83443504	83443614	chr4_83443504_83443614_-	-	5'AS	chr4_83441403_83443504_-	chr4_83443614_83446014_-	83441403	83446014	13	9.38	7.86	509.0	Adipose Tissue,Adrenal Gland,Blood Vessel,Brain,Breast,Colon,Esophagus,Heart,Kidney,Lung,Muscle,Nerve,Ovary,Pituitary,Prostate,Skin,Stomach,Testis,Thyroid,Uterus,Vagina	459	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A83441393%2D83446024
chr1	109584622	109584713	chr1_109584622_109584713_+	+	CE	chr1_109582565_109584622_+	chr1_109584713_109586216_+	109582565	109586216	91	16.45	10.97	630.0	Brain,Skin	212	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A109582555%2D109586226
chr17	66796448	66796495	chr17_66796448_66796495_+	+	CE	chr17_66788979_66796448_+	chr17_66796495_66803873_+	66788979	66803873	47	18.28	12.43	498.0	Muscle	194	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A66788969%2D66803883
chr18	31908754	31909013	chr18_31908754_31909013_-	-	3'AS	chr18_31908418_31908754_-	chr18_31909013_31909667_-	31908418	31909667	3	8.98	9.1	409.0	Adipose Tissue,Adrenal Gland,Blood,Brain,Esophagus,Heart,Nerve,Testis,Uterus	29	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr18%3A31908408%2D31909677
chr3	49967333	49968748	chr3_49967333_49968748_+	+	3'AS	chr3_49962685_49967333_+	chr3_49968748_49972059_+	49962685	49972059	137	13.1	8.49	754.0	Adipose Tissue,Adrenal Gland,Blood Vessel,Colon,Esophagus,Heart,Kidney,Liver,Lung,Nerve,Pituitary,Skin,Stomach,Uterus	35	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A49962675%2D49972069
chr22	39134401	39134575	chr22_39134401_39134575_-	-	3'AS	chr22_39134048_39134401_-	chr22_39134575_39138636_-	39134048	39138636	102	11.59	9.63	665.0	Adipose Tissue,Blood Vessel,Brain,Colon,Esophagus,Heart,Kidney,Liver,Muscle,Prostate	30	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A39134038%2D39138646
chr5	178222355	178222610	chr5_178222355_178222610_-	-	3'AS	chr5_178215430_178222355_-	chr5_178222610_178222852_-	178215430	178222852	65	19.13	10.44	374.64	Adipose Tissue,Adrenal Gland,Blood,Blood Vessel,Breast,Lung,Nerve,Ovary,Pituitary,Prostate,Thyroid	55	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A178215420%2D178222862
chr17	57107823	57108048	chr17_57107823_57108048_+	+	3'AS	chr17_57107178_57107823_+	chr17_57108048_57110025_+	57107178	57110025	123	55.93	5.0	586.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A57107168%2D57110035
chr2	174350660	174350773	chr2_174350660_174350773_-	-	3'AS	chr2_174349172_174350660_-	chr2_174350773_174351619_-	174349172	174351619	28	12.49	5.0	532.0	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A174349162%2D174351629
chr1	54722658	54722799	chr1_54722658_54722799_+	+	3'AS	chr1_54721240_54722658_+	chr1_54722799_54728346_+	54721240	54728346	17	18.45	6.0	510.11	Esophagus,Testis	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A54721230%2D54728356
chr17	28632942	28633166	chr17_28632942_28633166_-	-	3'AS	chr17_28632239_28632942_-	chr17_28633166_28633283_-	28632239	28633283	4	6.15	5.0	621.0	Esophagus	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A28632229%2D28633293
chr10	112421947	112422039	chr10_112421947_112422039_+	+	5'AS	chr10_112421665_112421947_+	chr10_112422039_112422325_+	112421665	112422325	4	4.89	5.0	462.0	Liver	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A112421655%2D112422335
chr11	129884986	129885095	chr11_129884986_129885095_-	-	CE	chr11_129884882_129884986_-	chr11_129885095_129885435_-	129884882	129885435	109	23.73	9.43	682.0	Breast,Esophagus,Lung,Muscle,Ovary,Skin,Testis,Thyroid,Uterus,Vagina	37	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A129884872%2D129885445
chr9	15936907	15937048	chr9_15936907_15937048_+	+	CE	chr9_15920422_15936907_+	chr9_15937048_15971609_+	15920422	15971609	141	15.65	9.33	733.0	Testis	12	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A15920412%2D15971619
chr20	35134105	35134155	chr20_35134105_35134155_-	-	CE	chr20_35131783_35134105_-	chr20_35134155_35134738_-	35131783	35134738	50	16.25	10.29	182.3	Blood,Testis	34	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A35131773%2D35134748
chrX	53236957	53237172	chrX_53236957_53237172_-	-	CE	chrX_53236495_53236957_-	chrX_53237172_53238145_-	53236495	53238145	215	25.54	9.5	176.22	Testis	12	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A53236485%2D53238155
chr21	15822288	15822411	chr21_15822288_15822411_+	+	CE	chr21_15818846_15822288_+	chr21_15822411_15824039_+	15818846	15824039	123	49.84	30.31	445.0	Testis,Uterus	213	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr21%3A15818836%2D15824049
chr14	35867885	35868032	chr14_35867885_35868032_+	+	3'AS	chr14_35865761_35867885_+	chr14_35868032_35870360_+	35865761	35870360	21	8.38	7.0	591.0	Blood Vessel,Thyroid	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A35865751%2D35870370
chr13	52708536	52708714	chr13_52708536_52708714_-	-	3'AS	chr13_52703810_52708536_-	chr13_52708714_52712716_-	52703810	52712716	12	6.37	6.5	441.0	Brain,Thyroid	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A52703800%2D52712726
chr1	30876552	30877200	chr1_30876552_30877200_-	-	3'AS	chr1_30874588_30876552_-	chr1_30877200_30878623_-	30874588	30878623	35	12.32	9.17	503.0	Brain,Testis	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A30874578%2D30878633
chr1	40457341	40457439	chr1_40457341_40457439_+	+	3'AS	chr1_40457071_40457341_+	chr1_40457439_40462421_+	40457071	40462421	3	10.54	8.5	441.0	Brain	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A40457061%2D40462431
chr1	81987869	81987920	chr1_81987869_81987920_+	+	5'AS	chr1_81987029_81987869_+	chr1_81987920_81990391_+	81987029	81990391	34	10.96	10.75	644.0	Brain	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A81987019%2D81990401
chr14	24056899	24057024	chr14_24056899_24057024_+	+	3'AS	chr14_24056708_24056899_+	chr14_24057024_24057167_+	24056708	24057167	16	13.79	7.0	556.0	Brain	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A24056698%2D24057177
chr9	71705003	71705116	chr9_71705003_71705116_-	-	CE	chr9_71704803_71705003_-	chr9_71705116_71709259_-	71704803	71709259	113	32.96	7.0	243.11	Lung	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A71704793%2D71709269
chr1	66978775	66978838	chr1_66978775_66978838_+	+	CE	chr1_66976722_66978775_+	chr1_66978838_66981779_+	66976722	66981779	63	13.01	7.0	311.35	Testis	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A66976712%2D66981789
chr17	61953369	61953463	chr17_61953369_61953463_-	-	CE	chr17_61953113_61953369_-	chr17_61953463_61955382_-	61953113	61955382	94	15.62	10.4	537.0	""	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A61953103%2D61955392
chr6	149538662	149538726	chr6_149538662_149538726_-	-	CE	chr6_149535738_149538662_-	chr6_149538726_149540942_-	149535738	149540942	64	22.92	7.0	278.0	Blood	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A149535728%2D149540952
chr20	46509605	46509791	chr20_46509605_46509791_-	-	3'AS	chr20_46504740_46509605_-	chr20_46509791_46512082_-	46504740	46512082	40	9.67	7.0	411.0	Ovary	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A46504730%2D46512092
chr1	171569352	171569377	chr1_171569352_171569377_+	+	CE	chr1_171568339_171569352_+	chr1_171569377_171571320_+	171568339	171571320	25	10.81	8.0	368.47	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A171568329%2D171571330
chr9	86298767	86299272	chr9_86298767_86299272_-	-	CE	chr9_86288744_86298767_-	chr9_86299272_86301276_-	86288744	86301276	505	20.05	11.75	193.8	Blood,Lung	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A86288734%2D86301286
chr13	75568558	75568574	chr13_75568558_75568574_+	+	CE	chr13_75567312_75568558_+	chr13_75568574_75569460_+	75567312	75569460	16	16.16	15.5	533.0	Muscle	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A75567302%2D75569470
chr1	177209597	177209710	chr1_177209597_177209710_+	+	CE	chr1_177171732_177209597_+	chr1_177209710_177229801_+	177171732	177229801	113	40.32	22.0	211.02	Brain	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A177171722%2D177229811
chr12	124336639	124337180	chr12_124336639_124337180_-	-	5'AS	chr12_124335632_124336639_-	chr12_124337180_124340006_-	124335632	124340006	114	23.83	19.05	598.0	Adipose Tissue,Adrenal Gland,Blood,Blood Vessel,Brain,Breast,Colon,Esophagus,Fallopian Tube,Heart,Kidney,Liver,Lung,Muscle,Nerve,Ovary,Pancreas,Pituitary,Prostate,Skin,Stomach,Testis,Thyroid,Uterus,Vagina	4684	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A124335622%2D124340016
chr19	19347280	19347370	chr19_19347280_19347370_+	+	5'AS	chr19_19345369_19347280_+	chr19_19347370_19348889_+	19345369	19348889	7	10.72	10.16	547.0	Adipose Tissue,Adrenal Gland,Blood,Blood Vessel,Brain,Breast,Colon,Esophagus,Fallopian Tube,Heart,Lung,Muscle,Nerve,Ovary,Pancreas,Pituitary,Prostate,Skin,Stomach,Testis,Thyroid,Uterus,Vagina	426	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A19345359%2D19348899
chr12	101126879	101127078	chr12_101126879_101127078_+	+	5'AS	chr12_101120625_101126879_+	chr12_101127078_101127861_+	101120625	101127861	4	11.59	11.74	440.0	Adipose Tissue,Adrenal Gland,Brain,Nerve,Ovary,Pituitary,Prostate,Testis,Uterus,Vagina	470	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A101120615%2D101127871
chr2	36560736	36560865	chr2_36560736_36560865_-	-	5'AS	chr2_36558513_36560736_-	chr2_36560865_36578597_-	36558513	36578597	49	13.44	5.5	611.0	Brain,Nerve	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A36558503%2D36578607
chr2	152645434	152645480	chr2_152645434_152645480_+	+	CE	chr2_152640914_152645434_+	chr2_152645480_152647796_+	152640914	152647796	46	48.36	19.1	659.0	Adipose Tissue,Adrenal Gland,Blood Vessel,Brain,Breast,Colon,Esophagus,Fallopian Tube,Heart,Kidney,Liver,Lung,Muscle,Nerve,Ovary,Pancreas,Pituitary,Prostate,Skin,Stomach,Testis,Thyroid,Uterus,Vagina	2573	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A152640904%2D152647806
chr13	60547405	60547491	chr13_60547405_60547491_+	+	CE	chr13_60535233_60547405_+	chr13_60547491_60567525_+	60535233	60567525	86	25.39	8.69	603.0	Adipose Tissue,Brain,Muscle,Nerve,Skin,Uterus	13	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A60535223%2D60567535
chr8	142528545	142528643	chr8_142528545_142528643_+	+	CE	chr8_142526627_142528545_+	chr8_142528643_142533295_+	142526627	142533295	98	22.42	10.46	456.0	Brain,Pituitary,Skin	69	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A142526617%2D142533305
chr1	178445484	178445662	chr1_178445484_178445662_+	+	3'AS	chr1_178443229_178445484_+	chr1_178445662_178451571_+	178443229	178451571	34	15.56	6.0	589.0	Esophagus,Lung	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A178443219%2D178451581
chr2	175964317	175964423	chr2_175964317_175964423_-	-	5'AS	chr2_175947692_175964317_-	chr2_175964423_175964506_-	175947692	175964506	55	9.46	10.55	609.0	Muscle,Testis	47	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A175947682%2D175964516
chr6	37312880	37313024	chr6_37312880_37313024_+	+	3'AS	chr6_37291357_37312880_+	chr6_37313024_37313816_+	37291357	37313816	38	14.29	9.1	556.0	Brain,Esophagus,Muscle,Skin	69	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A37291347%2D37313826
chr6	37374620	37374741	chr6_37374620_37374741_+	+	5'AS	chr6_37371574_37374620_+	chr6_37374741_37376926_+	37371574	37376926	32	7.94	8.83	554.0	Blood Vessel,Breast,Esophagus,Lung,Nerve,Ovary,Prostate,Skin,Testis,Vagina	23	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A37371564%2D37376936
chr20	44257102	44257345	chr20_44257102_44257345_+	+	3'AS	chr20_44247514_44257102_+	chr20_44257345_44258434_+	44247514	44258434	51	9.86	8.33	613.0	Brain	18	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A44247504%2D44258444
chr7	142954465	142954543	chr7_142954465_142954543_-	-	3'AS	chr7_142954372_142954465_-	chr7_142954543_142957827_-	142954372	142957827	16	33.34	11.61	470.0	Blood,Brain,Testis	51	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A142954362%2D142957837
chrX	111103156	111103306	chrX_111103156_111103306_+	+	3'AS	chrX_111097684_111103156_+	chrX_111103306_111123077_+	111097684	111123077	3	12.57	8.67	462.0	Blood Vessel,Esophagus,Pancreas,Thyroid	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A111097674%2D111123087
chr12	55941510	55941594	chr12_55941510_55941594_+	+	5'AS	chr12_55941325_55941510_+	chr12_55941594_55941998_+	55941325	55941998	10	27.03	7.63	462.0	Colon,Esophagus,Skin	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A55941315%2D55942008
chr12	49642501	49642675	chr12_49642501_49642675_+	+	3'AS	chr12_49642372_49642501_+	chr12_49642675_49642930_+	49642372	49642930	79	12.42	5.0	494.73	Muscle	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A49642362%2D49642940
chr2	121391249	121391350	chr2_121391249_121391350_-	-	CE	chr2_121387906_121391249_-	chr2_121391350_121397140_-	121387906	121397140	101	18.48	8.58	500.0	Heart,Muscle	45	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A121387896%2D121397150
chrX	115123558	115123756	chrX_115123558_115123756_-	-	CE	chrX_115123192_115123558_-	chrX_115123756_115123945_-	115123192	115123945	198	10.24	6.0	678.0	Brain	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A115123182%2D115123955
chr19	19123354	19123431	chr19_19123354_19123431_-	-	CE	chr19_19121819_19123354_-	chr19_19123431_19130156_-	19121819	19130156	77	12.99	6.67	360.0	Liver,Thyroid	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A19121809%2D19130166
chr14	103744612	103744716	chr14_103744612_103744716_-	-	CE	chr14_103742823_103744612_-	chr14_103744716_103746373_-	103742823	103746373	104	31.55	13.93	216.73	Colon,Esophagus,Prostate,Stomach,Thyroid,Vagina	30	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A103742813%2D103746383
chr8	123126354	123126378	chr8_123126354_123126378_+	+	CE	chr8_123126189_123126354_+	chr8_123126378_123126508_+	123126189	123126508	24	16.39	8.25	389.0	Brain	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A123126179%2D123126518
chrX	124483966	124484085	chrX_124483966_124484085_-	-	CE	chrX_124481964_124483966_-	chrX_124484085_124487209_-	124481964	124487209	119	17.76	10.2	331.76	Blood,Liver,Pituitary	10	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A124481954%2D124487219
chr3	122475858	122475921	chr3_122475858_122475921_-	-	CE	chr3_122467429_122475858_-	chr3_122475921_122496437_-	122467429	122496437	63	18.0	11.64	395.0	Adipose Tissue,Blood Vessel,Breast,Lung,Muscle,Nerve,Stomach	14	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A122467419%2D122496447
chr8	22691743	22691986	chr8_22691743_22691986_-	-	CE	chr8_22691482_22691743_-	chr8_22691986_22692302_-	22691482	22692302	243	32.88	9.25	808.0	Blood Vessel,Brain,Lung	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A22691472%2D22692312
chr2	196901653	196901698	chr2_196901653_196901698_-	-	CE	chr2_196898369_196901653_-	chr2_196901698_196902585_-	196898369	196902585	45	31.36	20.0	447.0	Adipose Tissue,Adrenal Gland,Ovary,Pituitary,Skin,Vagina	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A196898359%2D196902595
chr12	39603792	39604006	chr12_39603792_39604006_-	-	5'AS	chr12_39600716_39603792_-	chr12_39604006_39604762_-	39600716	39604762	120	13.04	7.6	643.0	Adipose Tissue	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A39600706%2D39604772
chr11	46871506	46871633	chr11_46871506_46871633_-	-	5'AS	chr11_46869132_46871506_-	chr11_46871633_46873100_-	46869132	46873100	19	22.91	7.0	529.0	Skin	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A46869122%2D46873110
chr12	122340848	122341697	chr12_122340848_122341697_-	-	5'AS	chr12_122336748_122340848_-	chr12_122341697_122352726_-	122336748	122352726	133	5.48	7.0	620.0	Skin	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A122336738%2D122352736
chr1	185305515	185305643	chr1_185305515_185305643_-	-	5'AS	chr1_185301563_185305515_-	chr1_185305643_185307014_-	185301563	185307014	21	19.83	25.33	697.0	Adipose Tissue,Muscle	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A185301553%2D185307024
chr4	143434031	143434168	chr4_143434031_143434168_+	+	3'AS	chr4_143433716_143434031_+	chr4_143434168_143437999_+	143433716	143437999	57	9.09	8.5	626.0	Colon,Esophagus	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A143433706%2D143438009
chr1	47995191	47995341	chr1_47995191_47995341_-	-	CE	chr1_47994597_47995191_-	chr1_47995341_47996688_-	47994597	47996688	150	37.12	13.33	256.35	Blood Vessel	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A47994587%2D47996698
chr3	171066187	171066348	chr3_171066187_171066348_-	-	3'AS	chr3_171063964_171066187_-	chr3_171066348_171066576_-	171063964	171066576	22	9.38	9.0	770.0	Esophagus	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A171063954%2D171066586
chr22	50418867	50418989	chr22_50418867_50418989_+	+	5'AS	chr22_50416157_50418867_+	chr22_50418989_50419349_+	50416157	50419349	10	8.56	10.0	339.0	Lung	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A50416147%2D50419359
chr12	209757	210043	chr12_209757_210043_-	-	5'AS	chr12_204698_209757_-	chr12_210043_212026_-	204698	212026	16	51.34	10.0	482.48	Kidney	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A204688%2D212036
chr2	27378467	27378618	chr2_27378467_27378618_-	-	3'AS	chr2_27378371_27378467_-	chr2_27378618_27378884_-	27378371	27378884	3	39.11	21.46	737.0	Brain,Testis	24	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A27378361%2D27378894
chr10	68376853	68377015	chr10_68376853_68377015_-	-	3'AS	chr10_68364113_68376853_-	chr10_68377015_68379424_-	68364113	68379424	43	14.31	13.27	713.0	Adipose Tissue,Adrenal Gland,Blood Vessel,Brain,Breast,Colon,Esophagus,Fallopian Tube,Heart,Kidney,Liver,Lung,Muscle,Nerve,Ovary,Pancreas,Pituitary,Prostate,Skin,Stomach,Testis,Thyroid,Uterus,Vagina	2927	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A68364103%2D68379434
chr19	19656050	19656183	chr19_19656050_19656183_-	-	5'AS	chr19_19655933_19656050_-	chr19_19656183_19656660_-	19655933	19656660	4	8.6	9.81	456.0	Adipose Tissue,Blood,Blood Vessel,Brain,Breast,Colon,Esophagus,Heart,Liver,Lung,Nerve,Ovary,Pancreas,Pituitary,Skin,Stomach,Thyroid,Uterus	138	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A19655923%2D19656670
