seqname	start	end	exon_id	strand	event_type	junction_id_l	junction_id_r	coord_prev	coord_next	novel_length	expr_exon	expr_junction	phastcons	meta	sample_count	GB_link
chr2	134844362	134844471	chr2_134844362_134844471_+	+	3'AS	chr2_134838739_134844362_+	chr2_134844471_134845233_+	134838739	134845233	3	20.31	15.5	168.43	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A134838729%2D134845243
chr10	91485165	91485303	chr10_91485165_91485303_+	+	3'AS	chr10_91484655_91485165_+	chr10_91485303_91487682_+	91484655	91487682	15	13.44	15.0	487.38	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A91484645%2D91487692
chr12	57716696	57716744	chr12_57716696_57716744_+	+	3'AS	chr12_57716512_57716696_+	chr12_57716744_57717870_+	57716512	57717870	3	823.76	17.0	259.29	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A57716502%2D57717880
chr10	20164468	20164611	chr10_20164468_20164611_+	+	5'AS	chr10_20147902_20164468_+	chr10_20164611_20176999_+	20147902	20176999	44	45.55	19.0	312.98	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A20147892%2D20177009
chr2	143595006	143595109	chr2_143595006_143595109_-	-	CE	chr2_143593301_143595006_-	chr2_143595109_143597937_-	143593301	143597937	103	111.28	44.0	253.51	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A143593291%2D143597947
chr21	44337629	44337667	chr21_44337629_44337667_-	-	5'AS	chr21_44335804_44337629_-	chr21_44337667_44339118_-	44335804	44339118	20	10.98	28.33	421.29	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr21%3A44335794%2D44339128
chr2	172922281	172922345	chr2_172922281_172922345_+	+	5'AS	chr2_172917874_172922281_+	chr2_172922345_172960760_+	172917874	172960760	45	25.68	21.0	604.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A172917864%2D172960770
chr16	2234859	2234971	chr16_2234859_2234971_+	+	5'AS	chr16_2234781_2234859_+	chr16_2234971_2235081_+	2234781	2235081	22	26.89	30.0	423.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A2234771%2D2235091
chr17	81511903	81512118	chr17_81511903_81512118_-	-	3'AS	chr17_81511626_81511903_-	chr17_81512118_81512232_-	81511626	81512232	3	394.5	34.0	468.21	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A81511616%2D81512242
chr17	75040092	75040202	chr17_75040092_75040202_-	-	3'AS	chr17_75039271_75040092_-	chr17_75040202_75042181_-	75039271	75042181	39	188.99	715.55	335.12	""	528	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A75039261%2D75042191
chr1	51790900	51791016	chr1_51790900_51791016_-	-	3'AS	chr1_51790649_51790900_-	chr1_51791016_51791578_-	51790649	51791578	26	59.87	72.0	358.84	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A51790639%2D51791588
chr3	168029220	168029302	chr3_168029220_168029302_-	-	5'AS	chr3_168027837_168029220_-	chr3_168029302_168029780_-	168027837	168029780	3	30.48	45.76	415.07	""	6625	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A168027827%2D168029790
chr22	50418867	50418989	chr22_50418867_50418989_+	+	5'AS	chr22_50416157_50418867_+	chr22_50418989_50419349_+	50416157	50419349	10	11.88	7.71	321.29	""	21	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A50416147%2D50419359
chr2	43742728	43742918	chr2_43742728_43742918_+	+	3'AS	chr2_43741043_43742728_+	chr2_43742918_43743834_+	43741043	43743834	13	22.59	13.85	295.25	""	27	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A43741033%2D43743844
chr17	51220324	51220463	chr17_51220324_51220463_-	-	5'AS	chr17_51219044_51220324_-	chr17_51220463_51225008_-	51219044	51225008	6	12.96	11.94	643.0	""	452	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A51219034%2D51225018
chr2	227272949	227273121	chr2_227272949_227273121_+	+	5'AS	chr2_227270952_227272949_+	chr2_227273121_227276385_+	227270952	227276385	4	15.72	11.15	539.0	""	65	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A227270942%2D227276395
chr11	3017852	3017954	chr11_3017852_3017954_-	-	5'AS	chr11_3017295_3017852_-	chr11_3017954_3018408_-	3017295	3018408	5	16.64	6.0	309.38	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A3017285%2D3018418
chr9	136362989	136363132	chr9_136362989_136363132_-	-	3'AS	chr9_136362180_136362989_-	chr9_136363132_136363487_-	136362180	136363487	4	23.84	10.96	268.2	""	47	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A136362170%2D136363497
chr18	225236	225403	chr18_225236_225403_-	-	5'AS	chr18_225139_225236_-	chr18_225403_226801_-	225139	226801	101	13.97	8.83	630.35	""	29	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr18%3A225129%2D226811
chr10	68376853	68377015	chr10_68376853_68377015_-	-	3'AS	chr10_68364113_68376853_-	chr10_68377015_68379424_-	68364113	68379424	43	13.0	11.46	762.0	""	547	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A68364103%2D68379434
chr11	18090175	18090265	chr11_18090175_18090265_-	-	3'AS	chr11_18089510_18090175_-	chr11_18090265_18090434_-	18089510	18090434	4	6.83	5.0	574.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A18089500%2D18090444
chr16	19172755	19172777	chr16_19172755_19172777_+	+	3'AS	chr16_19168661_19172755_+	chr16_19172777_19173430_+	19168661	19173430	5	15.18	14.21	591.0	""	356	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A19168651%2D19173440
chr20	34859969	34860130	chr20_34859969_34860130_-	-	3'AS	chr20_34859639_34859969_-	chr20_34860130_34860254_-	34859639	34860254	88	17.02	12.27	470.66	""	15	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A34859629%2D34860264
chr4	55892545	55892711	chr4_55892545_55892711_+	+	3'AS	chr4_55891422_55892545_+	chr4_55892711_55893552_+	55891422	55893552	90	10.02	7.0	305.47	""	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A55891412%2D55893562
chr17	63412680	63412753	chr17_63412680_63412753_+	+	5'AS	chr17_63412130_63412680_+	chr17_63412753_63413543_+	63412130	63413543	44	8.83	5.0	790.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A63412120%2D63413553
chr5	58455535	58455779	chr5_58455535_58455779_-	-	5'AS	chr5_58455414_58455535_-	chr5_58455779_58456026_-	58455414	58456026	4	26.26	5.0	390.4	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A58455404%2D58456036
chr9	100007564	100007689	chr9_100007564_100007689_-	-	5'AS	chr9_100006647_100007564_-	chr9_100007689_100016322_-	100006647	100016322	14	13.01	5.0	648.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A100006637%2D100016332
chr14	50443935	50444036	chr14_50443935_50444036_-	-	5'AS	chr14_50443770_50443935_-	chr14_50444036_50445041_-	50443770	50445041	4	6.6	5.0	558.13	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A50443760%2D50445051
chr19	10091460	10091630	chr19_10091460_10091630_+	+	3'AS	chr19_10091353_10091460_+	chr19_10091630_10092070_+	10091353	10092070	124	18.86	7.8	224.98	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A10091343%2D10092080
chr10	98693896	98693947	chr10_98693896_98693947_-	-	5'AS	chr10_98641940_98693896_-	chr10_98693947_98721657_-	98641940	98721657	4	14.74	11.07	585.0	""	15	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A98641930%2D98721667
chr3	53809978	53810302	chr3_53809978_53810302_+	+	5'AS	chr3_53808770_53809978_+	chr3_53810302_53811113_+	53808770	53811113	4	13.53	5.5	446.4	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A53808760%2D53811123
chr15	29712360	29712410	chr15_29712360_29712410_-	-	CE	chr15_29711000_29712360_-	chr15_29712410_29716611_-	29711000	29716611	50	18.66	11.95	650.0	""	152	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A29710990%2D29716621
chr10	113089397	113089540	chr10_113089397_113089540_+	+	3'AS	chr10_113040126_113089397_+	chr10_113089540_113141184_+	113040126	113141184	3	26.01	12.73	659.0	""	49	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A113040116%2D113141194
chr4	183655881	183655974	chr4_183655881_183655974_-	-	3'AS	chr4_183651327_183655881_-	chr4_183655974_183658929_-	183651327	183658929	13	18.68	20.84	356.67	""	38	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A183651317%2D183658939
chr16	67943056	67943240	chr16_67943056_67943240_-	-	3'AS	chr16_67942976_67943056_-	chr16_67943240_67943948_-	67942976	67943948	51	107.07	8.25	367.91	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A67942966%2D67943958
chr1	110037888	110037960	chr1_110037888_110037960_+	+	3'AS	chr1_110034817_110037888_+	chr1_110037960_110038683_+	110034817	110038683	3	10.48	9.75	285.43	""	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A110034807%2D110038693
chr9	4823531	4823619	chr9_4823531_4823619_+	+	3'AS	chr9_4793227_4823531_+	chr9_4823619_4826858_+	4793227	4826858	17	8.27	6.0	293.79	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A4793217%2D4826868
chr6	109447681	109447734	chr6_109447681_109447734_-	-	3'AS	chr6_109447440_109447681_-	chr6_109447734_109447875_-	109447440	109447875	12	57.89	20.5	240.0	""	12	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A109447430%2D109447885
chr6	111330186	111330312	chr6_111330186_111330312_-	-	CE	chr6_111329738_111330186_-	chr6_111330312_111331676_-	111329738	111331676	126	18.71	13.26	754.0	""	53	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A111329728%2D111331686
chr6	142901664	142901737	chr6_142901664_142901737_-	-	CE	chr6_142837047_142901664_-	chr6_142901737_142945944_-	142837047	142945944	73	24.62	10.0	235.21	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A142837037%2D142945954
chr2	200821171	200821305	chr2_200821171_200821305_+	+	3'AS	chr2_200820120_200821171_+	chr2_200821305_200822147_+	200820120	200822147	12	14.82	7.0	278.61	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A200820110%2D200822157
chr12	112207869	112208000	chr12_112207869_112208000_-	-	5'AS	chr12_112204623_112207869_-	chr12_112208000_112208494_-	112204623	112208494	5	6.78	7.0	345.13	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A112204613%2D112208504
chr5	43307766	43307844	chr5_43307766_43307844_-	-	3'AS	chr5_43298975_43307766_-	chr5_43307844_43313356_-	43298975	43313356	20	15.32	20.22	555.0	""	23	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A43298965%2D43313366
chr7	74718861	74718941	chr7_74718861_74718941_+	+	3'AS	chr7_74716950_74718861_+	chr7_74718941_74728786_+	74716950	74728786	18	29.27	21.43	647.0	""	23	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A74716940%2D74728796
chr2	135754140	135754277	chr2_135754140_135754277_+	+	3'AS	chr2_135753567_135754140_+	chr2_135754277_135755517_+	135753567	135755517	19	17.74	7.0	424.3	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A135753557%2D135755527
chr4	119562822	119562970	chr4_119562822_119562970_-	-	5'AS	chr4_119560363_119562822_-	chr4_119562970_119565321_-	119560363	119565321	11	7.9	7.0	453.59	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A119560353%2D119565331
chr1	202153725	202153850	chr1_202153725_202153850_-	-	3'AS	chr1_202152699_202153725_-	chr1_202153850_202154186_-	202152699	202154186	15	35.42	14.0	418.15	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A202152689%2D202154196
chr2	219247662	219247772	chr2_219247662_219247772_+	+	5'AS	chr2_219247535_219247662_+	chr2_219247772_219248193_+	219247535	219248193	15	13.59	11.0	298.85	""	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A219247525%2D219248203
chr6	53092734	53092844	chr6_53092734_53092844_+	+	5'AS	chr6_53092547_53092734_+	chr6_53092844_53093466_+	53092547	53093466	20	12.81	9.0	633.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A53092537%2D53093476
chr13	37017245	37017357	chr13_37017245_37017357_-	-	3'AS	chr13_37012297_37017245_-	chr13_37017357_37019342_-	37012297	37019342	29	13.02	9.0	612.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A37012287%2D37019352
chr17	3622544	3622632	chr17_3622544_3622632_-	-	CE	chr17_3621412_3622544_-	chr17_3622632_3623339_-	3621412	3623339	88	22.56	17.33	291.35	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A3621402%2D3623349
chr7	12231062	12231119	chr7_12231062_12231119_+	+	5'AS	chr7_12230438_12231062_+	chr7_12231119_12231837_+	12230438	12231837	4	24.46	13.0	501.8	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A12230428%2D12231847
chr1	185120359	185120509	chr1_185120359_185120509_-	-	5'AS	chr1_185120271_185120359_-	chr1_185120509_185123857_-	185120271	185123857	24	10.67	14.5	275.57	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A185120261%2D185123867
chr17	43542971	43543134	chr17_43542971_43543134_-	-	CE	chr17_43536479_43542971_-	chr17_43543134_43544975_-	43536479	43544975	163	129.96	35.73	560.21	""	11	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A43536469%2D43544985
chr1	153615829	153615939	chr1_153615829_153615939_-	-	3'AS	chr1_153615381_153615829_-	chr1_153615939_153616295_-	153615381	153616295	3	207.56	27.25	285.71	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A153615371%2D153616305
chr11	65121500	65121601	chr11_65121500_65121601_-	-	3'AS	chr11_65121036_65121500_-	chr11_65121601_65121739_-	65121036	65121739	62	874.67	783.78	264.7	""	9	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A65121026%2D65121749
chr12	553191	553988	chr12_553191_553988_+	+	5'AS	chr12_552528_553191_+	chr12_553988_556547_+	552528	556547	5	19.44	11.44	445.38	""	476	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A552518%2D556557
chr17	7324108	7324287	chr17_7324108_7324287_-	-	3'AS	chr17_7324012_7324108_-	chr17_7324287_7324395_-	7324012	7324395	17	10.97	9.28	583.0	""	46	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A7324002%2D7324405
chr12	6775273	6775559	chr12_6775273_6775559_+	+	5'AS	chr12_6774864_6775273_+	chr12_6775559_6777264_+	6774864	6777264	11	15.28	4.5	311.77	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A6774854%2D6777274
chr1	159931453	159931624	chr1_159931453_159931624_-	-	3'AS	chr1_159931261_159931453_-	chr1_159931624_159931812_-	159931261	159931812	21	15.33	9.4	445.63	""	30	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A159931251%2D159931822
chrX	123640526	123640622	chrX_123640526_123640622_-	-	5'AS	chrX_123639027_123640526_-	chrX_123640622_123644575_-	123639027	123644575	12	9.98	7.65	520.22	""	68	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A123639017%2D123644585
chr3	138398469	138398572	chr3_138398469_138398572_+	+	5'AS	chr3_138397477_138398469_+	chr3_138398572_138400534_+	138397477	138400534	4	10.61	9.66	650.0	""	41	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A138397467%2D138400544
chr21	31124462	31124694	chr21_31124462_31124694_-	-	5'AS	chr21_31120837_31124462_-	chr21_31124694_31127065_-	31120837	31127065	60	21.99	7.67	353.24	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr21%3A31120827%2D31127075
chr20	21339020	21339088	chr20_21339020_21339088_+	+	3'AS	chr20_21334185_21339020_+	chr20_21339088_21340721_+	21334185	21340721	24	9.02	8.75	652.0	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A21334175%2D21340731
chr12	114679896	114679972	chr12_114679896_114679972_-	-	5'AS	chr12_114679651_114679896_-	chr12_114679972_114680879_-	114679651	114680879	17	137.8	6.5	399.86	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A114679641%2D114680889
chr8	97825058	97825157	chr8_97825058_97825157_+	+	5'AS	chr8_97819238_97825058_+	chr8_97825157_97851397_+	97819238	97851397	4	516.93	6.5	329.87	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A97819228%2D97851407
chr9	96504098	96504163	chr9_96504098_96504163_-	-	CE	chr9_96503789_96504098_-	chr9_96504163_96509673_-	96503789	96509673	65	24.16	12.5	438.66	""	30	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A96503779%2D96509683
chr1	103013282	103013327	chr1_103013282_103013327_-	-	CE	chr1_103012469_103013282_-	chr1_103013327_103014511_-	103012469	103014511	45	13.73	7.67	448.04	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A103012459%2D103014521
chr10	95381685	95381815	chr10_95381685_95381815_-	-	3'AS	chr10_95367699_95381685_-	chr10_95381815_95383985_-	95367699	95383985	16	68.15	9.75	377.15	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A95367689%2D95383995
chr6	84160799	84160916	chr6_84160799_84160916_-	-	5'AS	chr6_84155510_84160799_-	chr6_84160916_84161746_-	84155510	84161746	13	9.1	6.33	346.58	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A84155500%2D84161756
chr15	42718435	42718529	chr15_42718435_42718529_+	+	5'AS	chr15_42718179_42718435_+	chr15_42718529_42718752_+	42718179	42718752	15	11.04	7.0	288.31	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A42718169%2D42718762
chr19	13978750	13979079	chr19_13978750_13979079_-	-	CE	chr19_13978086_13978750_-	chr19_13979079_13979447_-	13978086	13979447	329	23.62	18.69	361.42	""	13	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A13978076%2D13979457
chr11	10799552	10799774	chr11_10799552_10799774_-	-	3'AS	chr11_10799424_10799552_-	chr11_10799774_10800090_-	10799424	10800090	18	194.63	7.0	270.31	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A10799414%2D10800100
chr10	116683813	116683962	chr10_116683813_116683962_-	-	5'AS	chr10_116681877_116683813_-	chr10_116683962_116692351_-	116681877	116692351	19	10.55	10.67	635.0	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A116681867%2D116692361
chr15	81306420	81306547	chr15_81306420_81306547_+	+	5'AS	chr15_81306166_81306420_+	chr15_81306547_81308605_+	81306166	81308605	2	11.74	8.0	316.92	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A81306156%2D81308615
chr19	14167016	14167033	chr19_14167016_14167033_-	-	3'AS	chr19_14163406_14167016_-	chr19_14167033_14170682_-	14163406	14170682	3	13.96	7.0	707.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A14163396%2D14170692
chr3	100369038	100369178	chr3_100369038_100369178_-	-	3'AS	chr3_100368166_100369038_-	chr3_100369178_100372606_-	100368166	100372606	43	11.45	8.0	310.11	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A100368156%2D100372616
chr11	93695482	93695673	chr11_93695482_93695673_+	+	3'AS	chr11_93692030_93695482_+	chr11_93695673_93696320_+	93692030	93696320	15	12.22	9.5	269.08	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A93692020%2D93696330
chr20	34762727	34762814	chr20_34762727_34762814_-	-	CE	chr20_34758933_34762727_-	chr20_34762814_34768464_-	34758933	34768464	87	25.01	16.43	532.0	""	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A34758923%2D34768474
chr3	25790969	25791997	chr3_25790969_25791997_+	+	3'AS	chr3_25790147_25790969_+	chr3_25791997_25794092_+	25790147	25794092	21	16.74	8.0	267.75	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A25790137%2D25794102
chr1	186144533	186144719	chr1_186144533_186144719_+	+	5'AS	chr1_186144343_186144533_+	chr1_186144719_186145403_+	186144343	186145403	16	50.49	9.5	422.96	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A186144333%2D186145413
chr9	126693121	126693323	chr9_126693121_126693323_+	+	3'AS	chr9_126691068_126693121_+	chr9_126693323_126693524_+	126691068	126693524	21	29.96	14.5	250.69	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A126691058%2D126693534
chr7	77635766	77635849	chr7_77635766_77635849_+	+	3'AS	chr7_77632425_77635766_+	chr7_77635849_77637018_+	77632425	77637018	16	12.34	15.5	324.37	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A77632415%2D77637028
chr7	102594461	102594559	chr7_102594461_102594559_-	-	5'AS	chr7_102594242_102594461_-	chr7_102594559_102595305_-	102594242	102595305	31	9.51	9.0	583.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A102594232%2D102595315
chr17	45162747	45162859	chr17_45162747_45162859_+	+	3'AS	chr17_45161939_45162747_+	chr17_45162859_45169015_+	45161939	45169015	3	11.14	11.89	462.0	""	9	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A45161929%2D45169025
chr8	22123649	22123816	chr8_22123649_22123816_-	-	3'AS	chr8_22122879_22123649_-	chr8_22123816_22125311_-	22122879	22125311	3	10.17	12.0	192.86	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A22122869%2D22125321
chr19	15271322	15271392	chr19_15271322_15271392_-	-	CE	chr19_15269042_15271322_-	chr19_15271392_15272815_-	15269042	15272815	70	18.36	14.0	207.6	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A15269032%2D15272825
chr15	53523193	53523322	chr15_53523193_53523322_-	-	5'AS	chr15_53517754_53523193_-	chr15_53523322_53540662_-	53517754	53540662	25	17.46	14.0	643.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A53517744%2D53540672
chr11	17075097	17075191	chr11_17075097_17075191_-	-	3'AS	chr11_17074466_17075097_-	chr11_17075191_17075454_-	17074466	17075454	28	172.84	14.0	500.64	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A17074456%2D17075464
chr20	63887561	63887605	chr20_63887561_63887605_+	+	3'AS	chr20_63882820_63887561_+	chr20_63887605_63889190_+	63882820	63889190	3	52.9	20.0	481.36	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A63882810%2D63889200
chrX	78109867	78109922	chrX_78109867_78109922_+	+	5'AS	chrX_78104405_78109867_+	chrX_78109922_78113744_+	78104405	78113744	5	195.52	67.0	357.5	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A78104395%2D78113754
chr16	31183858	31184007	chr16_31183858_31184007_+	+	5'AS	chr16_31182664_31183858_+	chr16_31184007_31184209_+	31182664	31184209	5	142.94	138.0	359.94	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A31182654%2D31184219
chr11	6214710	6214911	chr11_6214710_6214911_-	-	5'AS	chr11_6214573_6214710_-	chr11_6214911_6217371_-	6214573	6217371	23	11.97	12.06	496.0	""	117	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A6214563%2D6217381
chr19	12658428	12658513	chr19_12658428_12658513_-	-	3'AS	chr19_12658344_12658428_-	chr19_12658513_12661260_-	12658344	12661260	3	32.93	26.39	370.59	""	1884	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A12658334%2D12661270
chr19	12924443	12924526	chr19_12924443_12924526_-	-	5'AS	chr19_12924265_12924443_-	chr19_12924526_12924639_-	12924265	12924639	6	26.22	7.5	393.41	""	16	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A12924255%2D12924649
chr2	219270187	219270335	chr2_219270187_219270335_+	+	3'AS	chr2_219266566_219270187_+	chr2_219270335_219271509_+	219266566	219271509	42	37.6	19.54	338.23	""	216	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A219266556%2D219271519
chr1	150279640	150279741	chr1_150279640_150279741_+	+	3'AS	chr1_150276632_150279640_+	chr1_150279741_150280835_+	150276632	150280835	3	48.99	55.74	437.0	""	6447	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A150276622%2D150280845
chr17	44419275	44419311	chr17_44419275_44419311_-	-	CE	chr17_44406051_44419275_-	chr17_44419311_44424349_-	44406051	44424349	36	15.05	9.25	594.0	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A44406041%2D44424359
