seqname	start	end	exon_id	strand	event_type	junction_id_l	junction_id_r	coord_prev	coord_next	novel_length	expr_exon	expr_junction	phastcons	meta	sample_count	GB_link
chr16	206000	206147	chr16_206000_206147_-	-	5'AS	chr16_199238_206000_-	chr16_206147_208078_-	199238	208078	4	184.81	6.0	437.6	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A199228%2D208088
chr13	24892643	24892869	chr13_24892643_24892869_-	-	3'AS	chr13_24885670_24892643_-	chr13_24892869_24899419_-	24885670	24899419	2	18.48	9.36	455.0	""	11	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A24885660%2D24899429
chr15	42718435	42718529	chr15_42718435_42718529_+	+	5'AS	chr15_42718179_42718435_+	chr15_42718529_42718752_+	42718179	42718752	15	10.79	7.33	414.0	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A42718169%2D42718762
chrX	154460157	154460781	chrX_154460157_154460781_+	+	5'AS	chrX_154458428_154460157_+	chrX_154460781_154461099_+	154458428	154461099	4	7.14	6.0	421.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A154458418%2D154461109
chr3	53809978	53810302	chr3_53809978_53810302_+	+	5'AS	chr3_53808770_53809978_+	chr3_53810302_53811113_+	53808770	53811113	4	7.85	6.0	439.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A53808760%2D53811123
chr3	126460376	126460438	chr3_126460376_126460438_-	-	CE	chr3_126459737_126460376_-	chr3_126460438_126461535_-	126459737	126461535	62	37.57	7.0	437.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A126459727%2D126461545
chr11	10799552	10799774	chr11_10799552_10799774_-	-	3'AS	chr11_10799424_10799552_-	chr11_10799774_10800090_-	10799424	10800090	18	194.63	7.0	416.03	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A10799414%2D10800100
chr14	53051839	53051927	chr14_53051839_53051927_-	-	5'AS	chr14_53046949_53051839_-	chr14_53051927_53054438_-	53046949	53054438	5	6.13	7.0	582.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A53046939%2D53054448
chr17	42672086	42672447	chr17_42672086_42672447_-	-	3'AS	chr17_42671558_42672086_-	chr17_42672447_42673176_-	42671558	42673176	55	10.74	8.43	602.0	""	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A42671548%2D42673186
chr11	57791385	57791701	chr11_57791385_57791701_+	+	5'AS	chr11_57762046_57791385_+	chr11_57791701_57794010_+	57762046	57794010	28	13.68	11.14	698.0	""	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A57762036%2D57794020
chr4	145174640	145174744	chr4_145174640_145174744_-	-	5'AS	chr4_145171720_145174640_-	chr4_145174744_145179815_-	145171720	145179815	21	13.26	7.0	517.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A145171710%2D145179825
chr6	33205640	33205729	chr6_33205640_33205729_+	+	5'AS	chr6_33205539_33205640_+	chr6_33205729_33205828_+	33205539	33205828	4	9.54	7.0	432.13	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A33205529%2D33205838
chr20	3165497	3165670	chr20_3165497_3165670_-	-	3'AS	chr20_3165152_3165497_-	chr20_3165670_3165767_-	3165152	3165767	42	19.18	8.0	618.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A3165142%2D3165777
chr3	195869428	195869541	chr3_195869428_195869541_-	-	5'AS	chr3_195868709_195869428_-	chr3_195869541_195870114_-	195868709	195870114	69	20.01	15.0	414.61	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A195868699%2D195870124
chr1	32074943	32075077	chr1_32074943_32075077_+	+	3'AS	chr1_32073051_32074943_+	chr1_32075077_32075603_+	32073051	32075603	8	13.86	9.0	520.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A32073041%2D32075613
chr16	70481759	70481865	chr16_70481759_70481865_-	-	5'AS	chr16_70481487_70481759_-	chr16_70481865_70482092_-	70481487	70482092	5	13.28	11.0	403.81	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A70481477%2D70482102
chr9	122865338	122865657	chr9_122865338_122865657_-	-	5'AS	chr9_122860131_122865338_-	chr9_122865657_122877471_-	122860131	122877471	11	10.64	12.0	671.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A122860121%2D122877481
chr8	109479978	109480139	chr8_109479978_109480139_+	+	3'AS	chr8_109479639_109479978_+	chr8_109480139_109481433_+	109479639	109481433	13	12.4	12.0	465.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A109479629%2D109481443
chr12	121517000	121517031	chr12_121517000_121517031_-	-	CE	chr12_121516863_121517000_-	chr12_121517031_121520985_-	121516863	121520985	31	26.11	14.5	242.29	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A121516853%2D121520995
chr10	20959924	20960002	chr10_20959924_20960002_-	-	3'AS	chr10_20958966_20959924_-	chr10_20960002_20960089_-	20958966	20960089	3	13.61	16.0	514.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A20958956%2D20960099
chr19	19123354	19123373	chr19_19123354_19123373_-	-	CE	chr19_19121819_19123354_-	chr19_19123373_19130156_-	19121819	19130156	19	31.82	18.0	360.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A19121809%2D19130166
chr17	49406759	49406929	chr17_49406759_49406929_-	-	3'AS	chr17_49405204_49406759_-	chr17_49406929_49409042_-	49405204	49409042	75	57.04	61.0	437.27	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A49405194%2D49409052
chr12	103938340	103938463	chr12_103938340_103938463_+	+	5'AS	chr12_103937806_103938340_+	chr12_103938463_103939509_+	103937806	103939509	4	179.77	80.0	396.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A103937796%2D103939519
chr10	43646060	43646202	chr10_43646060_43646202_-	-	5'AS	chr10_43644801_43646060_-	chr10_43646202_43648802_-	43644801	43648802	4	14.65	17.57	505.87	""	1210	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A43644791%2D43648812
chr14	21087956	21088098	chr14_21087956_21088098_+	+	3'AS	chr14_21087463_21087956_+	chr14_21088098_21088830_+	21087463	21088830	12	19.04	9.91	772.0	""	105	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A21087453%2D21088840
chr19	40204485	40204657	chr19_40204485_40204657_+	+	5'AS	chr19_40203718_40204485_+	chr19_40204657_40205121_+	40203718	40205121	24	11.76	9.8	561.0	""	88	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A40203708%2D40205131
chr6	46854715	46854778	chr6_46854715_46854778_-	-	CE	chr6_46854071_46854715_-	chr6_46854778_46855974_-	46854071	46855974	63	63.62	25.23	373.62	""	1093	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A46854061%2D46855984
chr17	48630941	48630988	chr17_48630941_48630988_-	-	CE	chr17_48623135_48630941_-	chr17_48630988_48633514_-	48623135	48633514	47	19.35	9.08	644.0	""	25	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A48623125%2D48633524
chr20	34859969	34860130	chr20_34859969_34860130_-	-	3'AS	chr20_34859639_34859969_-	chr20_34860130_34860254_-	34859639	34860254	88	17.02	12.27	627.0	""	15	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A34859629%2D34860264
chr17	44014937	44015155	chr17_44014937_44015155_-	-	5'AS	chr17_44014537_44014937_-	chr17_44015155_44023039_-	44014537	44023039	47	81.12	71.82	507.41	""	134	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A44014527%2D44023049
chr13	102616396	102616504	chr13_102616396_102616504_+	+	5'AS	chr13_102614196_102616396_+	chr13_102616504_102618722_+	102614196	102618722	4	14.54	5.67	545.0	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A102614186%2D102618732
chr1	6462863	6462980	chr1_6462863_6462980_-	-	3'AS	chr1_6462666_6462863_-	chr1_6462980_6463072_-	6462666	6463072	10	7.71	5.0	424.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A6462656%2D6463082
chr22	40409257	40409372	chr22_40409257_40409372_+	+	3'AS	chr22_40409018_40409257_+	chr22_40409372_40409465_+	40409018	40409465	83	33.23	10.75	450.4	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A40409008%2D40409475
chr11	72007189	72007450	chr11_72007189_72007450_-	-	3'AS	chr11_72006263_72007189_-	chr11_72007450_72008688_-	72006263	72008688	15	84.05	7.67	409.15	""	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A72006253%2D72008698
chr16	70535290	70535420	chr16_70535290_70535420_+	+	3'AS	chr16_70532620_70535290_+	chr16_70535420_70538323_+	70532620	70538323	18	10.29	6.0	527.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A70532610%2D70538333
chr12	50135732	50135863	chr12_50135732_50135863_-	-	3'AS	chr12_50134702_50135732_-	chr12_50135863_50135941_-	50134702	50135941	25	20.66	7.67	508.0	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A50134692%2D50135951
chrX	120304330	120304491	chrX_120304330_120304491_-	-	5'AS	chrX_120294051_120304330_-	chrX_120304491_120311252_-	120294051	120311252	19	81.05	28.0	579.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A120294041%2D120311262
chr17	43542971	43543046	chr17_43542971_43543046_-	-	CE	chr17_43536479_43542971_-	chr17_43543046_43544975_-	43536479	43544975	75	183.98	20.29	583.0	""	24	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A43536469%2D43544985
chr11	128979780	128979855	chr11_128979780_128979855_-	-	CE	chr11_128978915_128979780_-	chr11_128979855_128980553_-	128978915	128980553	75	19.49	8.0	375.0	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A128978905%2D128980563
chr11	129884986	129885095	chr11_129884986_129885095_-	-	CE	chr11_129884846_129884986_-	chr11_129885095_129885435_-	129884846	129885435	109	20.86	12.52	682.0	""	31	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A129884836%2D129885445
chr19	54114438	54114700	chr19_54114438_54114700_-	-	5'AS	chr19_54110121_54114438_-	chr19_54114700_54115247_-	54110121	54115247	4	18.41	22.92	530.0	""	24	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A54110111%2D54115257
chr7	17798659	17798758	chr7_17798659_17798758_-	-	5'AS	chr7_17796939_17798659_-	chr7_17798758_17799009_-	17796939	17799009	31	9.44	14.0	562.0	""	17	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A17796929%2D17799019
chr22	50769037	50769124	chr22_50769037_50769124_-	-	5'AS	chr22_50768874_50769037_-	chr22_50769124_50769455_-	50768874	50769455	4	12.05	7.0	470.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A50768864%2D50769465
chr17	19382813	19382951	chr17_19382813_19382951_+	+	5'AS	chr17_19382466_19382813_+	chr17_19382951_19383078_+	19382466	19383078	5	119.12	7.0	525.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A19382456%2D19383088
chr16	48087936	48088085	chr16_48087936_48088085_-	-	5'AS	chr16_48085706_48087936_-	chr16_48088085_48088545_-	48085706	48088545	4	29.72	21.43	487.0	""	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A48085696%2D48088555
chr18	54362771	54362925	chr18_54362771_54362925_+	+	5'AS	chr18_54362431_54362771_+	chr18_54362925_54365719_+	54362431	54365719	4	9.1	8.0	517.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr18%3A54362421%2D54365729
chr20	44715353	44715450	chr20_44715353_44715450_+	+	3'AS	chr20_44715161_44715353_+	chr20_44715450_44719897_+	44715161	44719897	13	43.69	12.5	395.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A44715151%2D44719907
chr10	122998493	122998687	chr10_122998493_122998687_-	-	3'AS	chr10_122996176_122998493_-	chr10_122998687_123007026_-	122996176	123007026	29	28.24	8.0	468.88	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A122996166%2D123007036
chr1	183545951	183546337	chr1_183545951_183546337_+	+	3'AS	chr1_183545312_183545951_+	chr1_183546337_183549208_+	183545312	183549208	15	10.13	8.0	699.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A183545302%2D183549218
chr7	100590210	100590331	chr7_100590210_100590331_-	-	5'AS	chr7_100590082_100590210_-	chr7_100590331_100592825_-	100590082	100592825	20	15.94	13.0	544.0	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A100590072%2D100592835
chr12	49642930	49643020	chr12_49642930_49643020_+	+	5'AS	chr12_49642675_49642930_+	chr12_49643020_49643223_+	49642675	49643223	4	10.02	8.0	416.8	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A49642665%2D49643233
chr8	21966857	21967007	chr8_21966857_21967007_+	+	5'AS	chr8_21919788_21966857_+	chr8_21967007_21969483_+	21919788	21969483	4	11.16	9.0	602.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A21919778%2D21969493
chr16	48130772	48130895	chr16_48130772_48130895_-	-	5'AS	chr16_48128737_48130772_-	chr16_48130895_48133687_-	48128737	48133687	16	24.04	10.0	431.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A48128727%2D48133697
chr1	46643194	46643316	chr1_46643194_46643316_-	-	3'AS	chr1_46635970_46643194_-	chr1_46643316_46645161_-	46635970	46645161	15	13.29	18.0	581.0	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A46635960%2D46645171
chr12	55991360	55991458	chr12_55991360_55991458_+	+	5'AS	chr12_55990804_55991360_+	chr12_55991458_55992097_+	55990804	55992097	5	34.9	16.0	545.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A55990794%2D55992107
chr1	90007609	90007750	chr1_90007609_90007750_+	+	3'AS	chr1_90005244_90007609_+	chr1_90007750_90010088_+	90005244	90010088	3	13.03	13.5	807.0	""	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A90005234%2D90010098
chr18	5394670	5394793	chr18_5394670_5394793_-	-	5'AS	chr18_5393478_5394670_-	chr18_5394793_5395609_-	5393478	5395609	7	10.91	11.0	476.78	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr18%3A5393468%2D5395619
chr2	119862536	119862649	chr2_119862536_119862649_+	+	5'AS	chr2_119809991_119862536_+	chr2_119862649_119877323_+	119809991	119877323	6	15.21	11.0	510.12	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A119809981%2D119877333
chr3	141234869	141234956	chr3_141234869_141234956_+	+	3'AS	chr3_141234318_141234869_+	chr3_141234956_141235398_+	141234318	141235398	17	8.05	13.0	417.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A141234308%2D141235408
chr17	31887231	31887313	chr17_31887231_31887313_-	-	5'AS	chr17_31886061_31887231_-	chr17_31887313_31889285_-	31886061	31889285	5	40.83	18.0	392.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A31886051%2D31889295
chr17	4289225	4289408	chr17_4289225_4289408_-	-	5'AS	chr17_4282921_4289225_-	chr17_4289408_4296717_-	4282921	4296717	5	20.03	22.0	420.06	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A4282911%2D4296727
chr2	143519860	143519926	chr2_143519860_143519926_-	-	CE	chr2_143519131_143519860_-	chr2_143519926_143521969_-	143519131	143521969	66	24.02	35.0	458.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A143519121%2D143521979
chr3	194431712	194431892	chr3_194431712_194431892_-	-	5'AS	chr3_194431226_194431712_-	chr3_194431892_194433772_-	194431226	194433772	5	35.65	37.0	472.06	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A194431216%2D194433782
chr19	19656050	19656183	chr19_19656050_19656183_-	-	5'AS	chr19_19655933_19656050_-	chr19_19656183_19656660_-	19655933	19656660	4	13.56	8.44	456.0	""	54	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A19655923%2D19656670
chr5	141628114	141628212	chr5_141628114_141628212_-	-	3'AS	chr5_141627957_141628114_-	chr5_141628212_141628559_-	141627957	141628559	25	17.6	10.74	613.0	""	323	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A141627947%2D141628569
chr3	100290578	100290715	chr3_100290578_100290715_+	+	5'AS	chr3_100283811_100290578_+	chr3_100290715_100295087_+	100283811	100295087	14	10.8	7.75	610.0	""	12	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A100283801%2D100295097
chr17	44419275	44419311	chr17_44419275_44419311_-	-	CE	chr17_44406051_44419275_-	chr17_44419311_44424349_-	44406051	44424349	36	15.05	9.25	552.0	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A44406041%2D44424359
chr12	2648403	2648507	chr12_2648403_2648507_+	+	3'AS	chr12_2633712_2648403_+	chr12_2648507_2651640_+	2633712	2651640	72	9.22	5.0	559.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A2633702%2D2651650
chr10	101582755	101582891	chr10_101582755_101582891_-	-	5'AS	chr10_101580416_101582755_-	chr10_101582891_101583508_-	101580416	101583508	8	8.76	5.0	489.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A101580406%2D101583518
chrX	48923137	48923298	chrX_48923137_48923298_-	-	3'AS	chrX_48922910_48923137_-	chrX_48923298_48923633_-	48922910	48923633	3	36.15	40.83	613.0	""	60	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A48922900%2D48923643
chr15	41749111	41750618	chr15_41749111_41750618_+	+	5'AS	chr15_41748927_41749111_+	chr15_41750618_41754437_+	41748927	41754437	3	10.81	6.6	570.0	""	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A41748917%2D41754447
chr1	92290198	92290330	chr1_92290198_92290330_-	-	3'AS	chr1_92289151_92290198_-	chr1_92290330_92291418_-	92289151	92291418	24	13.19	9.15	609.0	""	20	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A92289141%2D92291428
chr6	135190127	135190423	chr6_135190127_135190423_+	+	5'AS	chr6_135189883_135190127_+	chr6_135190423_135192324_+	135189883	135192324	76	44.27	5.0	692.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A135189873%2D135192334
chr3	54879350	54879537	chr3_54879350_54879537_+	+	5'AS	chr3_54879089_54879350_+	chr3_54879537_54880796_+	54879089	54880796	126	15.01	13.54	741.0	""	13	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A54879079%2D54880806
chr4	81142817	81142947	chr4_81142817_81142947_-	-	5'AS	chr4_81140669_81142817_-	chr4_81142947_81144232_-	81140669	81144232	64	16.86	12.17	614.0	""	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A81140659%2D81144242
chr8	18006226	18006397	chr8_18006226_18006397_+	+	3'AS	chr8_17993619_18006226_+	chr8_18006397_18009547_+	17993619	18009547	37	17.89	8.92	509.25	""	24	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A17993609%2D18009557
chr12	50089840	50089985	chr12_50089840_50089985_+	+	3'AS	chr12_50088637_50089840_+	chr12_50089985_50090241_+	50088637	50090241	44	9.2	6.8	622.0	""	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A50088627%2D50090251
chr14	20449171	20449321	chr14_20449171_20449321_-	-	3'AS	chr14_20449013_20449171_-	chr14_20449321_20451974_-	20449013	20451974	20	11.82	5.0	538.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A20449003%2D20451984
chr1	161040526	161040670	chr1_161040526_161040670_-	-	5'AS	chr1_161040330_161040526_-	chr1_161040670_161040814_-	161040330	161040814	50	21.46	6.67	582.0	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A161040320%2D161040824
chr8	90845950	90846043	chr8_90845950_90846043_-	-	CE	chr8_90813160_90845950_-	chr8_90846043_90859059_-	90813160	90859059	93	68.1	18.74	246.15	""	19	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A90813150%2D90859069
chr3	170102178	170102305	chr3_170102178_170102305_-	-	CE	chr3_170097384_170102178_-	chr3_170102305_170102479_-	170097384	170102479	127	20.29	13.64	591.0	""	14	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A170097374%2D170102489
chr1	151704130	151704793	chr1_151704130_151704793_-	-	CE	chr1_151703448_151704130_-	chr1_151704793_151705031_-	151703448	151705031	663	71.74	6.0	240.56	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A151703438%2D151705041
chr8	143160149	143160267	chr8_143160149_143160267_-	-	5'AS	chr8_143159709_143160149_-	chr8_143160267_143160546_-	143159709	143160546	49	20.61	13.5	586.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A143159699%2D143160556
chr19	42022241	42022357	chr19_42022241_42022357_-	-	3'AS	chr19_42022056_42022241_-	chr19_42022357_42042552_-	42022056	42042552	3	17.05	9.75	552.0	""	67	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A42022046%2D42042562
chr16	30709814	30710128	chr16_30709814_30710128_+	+	3'AS	chr16_30709735_30709814_+	chr16_30710128_30710754_+	30709735	30710754	37	12.02	6.5	674.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A30709725%2D30710764
chr10	95381685	95381815	chr10_95381685_95381815_-	-	3'AS	chr10_95367699_95381685_-	chr10_95381815_95383985_-	95367699	95383985	16	68.15	9.75	563.0	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A95367689%2D95383995
chr19	13116136	13116431	chr19_13116136_13116431_-	-	5'AS	chr19_13116052_13116136_-	chr19_13116431_13116653_-	13116052	13116653	10	13.08	9.33	404.43	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A13116042%2D13116663
chrX	153932071	153932141	chrX_153932071_153932141_-	-	3'AS	chrX_153930847_153932071_-	chrX_153932141_153932316_-	153930847	153932316	26	15.45	6.0	517.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A153930837%2D153932326
chr7	44570012	44570128	chr7_44570012_44570128_-	-	5'AS	chr7_44569903_44570012_-	chr7_44570128_44570758_-	44569903	44570758	3	54.23	10.67	440.14	""	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A44569893%2D44570768
chr20	23395139	23395262	chr20_23395139_23395262_-	-	3'AS	chr20_23394999_23395139_-	chr20_23395262_23397072_-	23394999	23397072	77	13.09	7.0	498.24	""	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A23394989%2D23397082
chr17	44316356	44316522	chr17_44316356_44316522_+	+	3'AS	chr17_44315609_44316356_+	chr17_44316522_44316619_+	44315609	44316619	34	37.83	7.5	494.05	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A44315599%2D44316629
chr6	31688029	31688103	chr6_31688029_31688103_-	-	5'AS	chr6_31687900_31688029_-	chr6_31688103_31688249_-	31687900	31688249	12	13.4	6.0	477.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A31687890%2D31688259
chr6	31744139	31744303	chr6_31744139_31744303_+	+	5'AS	chr6_31744025_31744139_+	chr6_31744303_31744546_+	31744025	31744546	4	13.72	6.0	530.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A31744015%2D31744556
chr1	160261285	160261400	chr1_160261285_160261400_-	-	3'AS	chr1_160244034_160261285_-	chr1_160261400_160262117_-	160244034	160262117	42	13.72	7.5	482.0	""	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A160244024%2D160262127
chrX	48558897	48559026	chrX_48558897_48559026_+	+	5'AS	chrX_48541442_48558897_+	chrX_48559026_48559158_+	48541442	48559158	2	13.33	7.0	534.0	""	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A48541432%2D48559168
chr1	202153725	202153850	chr1_202153725_202153850_-	-	3'AS	chr1_202152699_202153725_-	chr1_202153850_202154186_-	202152699	202154186	15	35.42	14.0	470.0	""	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A202152689%2D202154196
chr20	34762727	34762814	chr20_34762727_34762814_-	-	CE	chr20_34758933_34762727_-	chr20_34762814_34768464_-	34758933	34768464	87	25.01	16.43	497.0	""	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A34758923%2D34768474
chr9	134049676	134049757	chr9_134049676_134049757_-	-	CE	chr9_134048454_134049676_-	chr9_134049757_134050374_-	134048454	134050374	81	18.48	13.13	505.0	""	23	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A134048444%2D134050384
