exon_id	seqname	start	end	strand	event_type	sample_name	is_annotated	coord_prev	coord_next	junction_id_l	junction_id_r	is_annotated_right	cov	ipsa_min	exon_id_right	cov_right	start_right	end_right	novel_start	novel_end	novel_length	cons_avg	ann_frac	cons_avg_ann_cdf	ipsa_min_ann_cdf	cov_ann_cdf	ann_cdf_min	refseq_annotated	is_left_novel	is_right_novel	meta
chr9_33934963_33935045_-	chr9	33934963	33935045	-	CE	CHX_WT_16	false	33933628	33935839	chr9_33933628_33934963_-	chr9_33935045_33935839_-	true	24.337349	11					33934963	33935045	82	5.67732	0.0	0.2405	0.3084	0.3937	0.2405	false	true	true	CHX
chr9_123085227_123085283_+	chr9	123085227	123085283	+	CE	CHX_WT_16	false	123076762	123089758	chr9_123076762_123085227_+	chr9_123085283_123089758_+	true	10.263158	3					123085227	123085283	56	7.8806639999999994	0.0	0.248	0.0503	0.1972	0.0503	false	true	true	CHX
chr2_72135853_72135956_-	chr2	72135853	72135956	-	CE	CHX_WT_16	false	72135419	72143989	chr2_72135419_72135853_-	chr2_72135956_72143989_-	true	3.288461	4					72135853	72135956	103	0.0	0.0	0.2236	0.0993	0.0244	0.0244	false	true	true	CHX
chr7_129454661_129454859_+	chr7	129454661	129454859	+	CE	CHX_WT_16	false	129454527	129455244	chr7_129454527_129454661_+	chr7_129454859_129455244_+	true	7.844221	4					129454661	129454859	198	73.63171937419901	0.0	0.3317	0.0993	0.1397	0.0993	false	true	true	CHX
chr2_170844961_170845050_+	chr2	170844961	170845050	+	CE	CHX_WT_16	false	170844157	170845506	chr2_170844157_170844961_+	chr2_170845050_170845506_+	true	12.655561	5					170844961	170845050	89	123.55000008	0.0	0.3522	0.1428	0.2417	0.1428	false	true	true	CHX
chr4_152885399_152885666_+	chr4	152885399	152885666	+	CE	CHX_WT_16	false	152882880	152888133	chr4_152882880_152885399_+	chr4_152885666_152888133_+	true	4.451492	3					152885399	152885666	267	101.586321017196	0.0	0.3441	0.0503	0.0481	0.0481	false	true	true	CHX
chr1_19892085_19892313_+	chr1	19892085	19892313	+	CE	CHX_WT_16	false	19890533	19894368	chr1_19890533_19892085_+	chr1_19892313_19894368_+	true	8.7946	6					19892085	19892313	228	4.4978	0.0	0.2358	0.1803	0.1634	0.1634	false	true	true	CHX
chr6_122429993_122430148_+	chr6	122429993	122430148	+	CE	CHX_WT_16	false	122427956	122431430	chr6_122427956_122429993_+	chr6_122430148_122431430_+	true	13.0	7					122429993	122430148	155	382.0	0.0	0.5194	0.2134	0.248	0.2134	false	true	true	CHX
chr8_102302271_102302481_-	chr8	102302271	102302481	-	CE	CHX_WT_16	false	102300151	102304043	chr8_102300151_102302271_-	chr8_102302481_102304043_-	true	10.772511	4					102302271	102302481	210	792.325702089675	0.0	0.9468	0.0993	0.2074	0.0993	false	true	true	CHX
chr15_69304603_69304681_+	chr15	69304603	69304681	+	CE	CHX_WT_16	false	69299056	69337341	chr15_69299056_69304603_+	chr15_69304681_69337341_+	true	3.873418	4					69304603	69304681	78	6.224743999999999	0.0	0.2423	0.0993	0.0347	0.0347	false	true	true	CHX
chr4_128092777_128093031_+	chr4	128092777	128093031	+	CE	CHX_WT_16	false	128091512	128098186	chr4_128091512_128092777_+	chr4_128093031_128098186_+	true	5.058824	5					128092777	128093031	254	332.68317981546	0.0	0.4619	0.1428	0.063	0.063	false	true	true	CHX
chr14_55394649_55394715_-	chr14	55394649	55394715	-	CE	CHX_WT_16	false	55390992	55395940	chr14_55390992_55394649_-	chr14_55394715_55395940_-	true	17.238806	6					55394649	55394715	66	131.40246612987	0.0	0.3554	0.1803	0.3114	0.1803	false	true	true	CHX
chr4_73163302_73163432_-	chr4	73163302	73163432	-	CE	CHX_WT_16	false	73161348	73177380	chr4_73161348_73163302_-	chr4_73163432_73177380_-	true	3.503817	4					73163302	73163432	130	20.1702168	0.0	0.2811	0.0993	0.0289	0.0289	false	true	true	CHX
chr3_119437588_119437649_-	chr3	119437588	119437649	-	CE	CHX_WT_16	false	119436978	119437755	chr3_119436978_119437588_-	chr3_119437649_119437755_-	true	12.193548	5					119437588	119437649	61	753.0	0.0	0.917	0.1428	0.234	0.1428	false	true	true	CHX
chrX_55752241_55752353_+	chrX	55752241	55752353	+	CE	CHX_WT_16	false	55751196	55753392	chrX_55751196_55752241_+	chrX_55752353_55753392_+	true	4.97609	5					55752241	55752353	112	758.1138834250299	0.0	0.9204	0.1428	0.0598	0.0598	false	true	true	CHX
chr9_37977809_37977914_-	chr9	37977809	37977914	-	CE	CHX_WT_16	false	37974837	38016011	chr9_37974837_37977809_-	chr9_37977914_38016011_-	true	17.448116	7					37977809	37977914	105	9.758689	0.0	0.2538	0.2134	0.3141	0.2134	false	true	true	CHX
chr9_130610527_130610603_+	chr9	130610527	130610603	+	CE	CHX_WT_16	false	130609987	130612456	chr9_130609987_130610527_+	chr9_130610603_130612456_+	true	18.623377	13					130610527	130610603	76	13.011491	0.0	0.2656	0.3461	0.3326	0.2656	false	true	true	CHX
chr17_58628009_58628128_-	chr17	58628009	58628128	-	CE	CHX_WT_16	false	58623012	58630440	chr17_58623012_58628009_-	chr17_58628128_58630440_-	true	27.9875	20					58628009	58628128	119	27.977016302564	0.0	0.2942	0.4474	0.4323	0.2942	false	true	true	CHX
chr21_28961078_28961192_-	chr21	28961078	28961192	-	CE	CHX_WT_16	false	28960706	28965865	chr21_28960706_28961078_-	chr21_28961192_28965865_-	true	11.434783	7					28961078	28961192	114	354.07200023999997	0.0	0.4849	0.2134	0.2184	0.2134	false	true	true	CHX
chr5_148411080_148411238_+	chr5	148411080	148411238	+	CE	CHX_WT_16	false	148410765	148414136	chr5_148410765_148411080_+	chr5_148411238_148414136_+	true	25.213837	17					148411080	148411238	158	0.0	0.0	0.2236	0.4095	0.4023	0.2236	false	true	true	CHX
chr6_83276116_83276153_-	chr6	83276116	83276153	-	CE	CHX_WT_16	false	83253738	83315310	chr6_83253738_83276116_-	chr6_83276153_83315310_-	true	4.578948	3					83276116	83276153	37	25.937583	0.0	0.2899	0.0503	0.0503	0.0503	false	true	true	CHX
chr6_34649709_34649830_-	chr6	34649709	34649830	-	CE	CHX_WT_16	false	34646798	34654625	chr6_34646798_34649709_-	chr6_34649830_34654625_-	true	18.57377	11					34649709	34649830	121	0.0	0.0	0.2236	0.3084	0.3312	0.2236	false	true	true	CHX
chr17_51067932_51068012_-	chr17	51067932	51068012	-	CE	CHX_WT_16	false	51056482	51079584	chr17_51056482_51067932_-	chr17_51068012_51079584_-	true	43.50617	36					51067932	51068012	80	745.3846239963369	0.0	0.9118	0.5975	0.5607	0.5607	false	true	true	CHX
chr6_2772988_2773141_+	chr6	2772988	2773141	+	CE	CHX_WT_16	false	2770361	2779263	chr6_2770361_2772988_+	chr6_2773141_2779263_+	true	16.597403	11					2772988	2773141	153	10.82324	0.0	0.2577	0.3084	0.3017	0.2577	false	true	true	CHX
chr2_28410112_28410225_+	chr2	28410112	28410225	+	CE	CHX_WT_16	false	28408866	28411930	chr2_28408866_28410112_+	chr2_28410225_28411930_+	true	256.67545	138					28410112	28410225	113	7.314652658601999	0.0	0.2464	0.8648	0.9084	0.2464	false	true	true	CHX
chr15_89588912_89589086_+	chr15	89588912	89589086	+	CE	CHX_WT_16	false	89585942	89592047	chr15_89585942_89588912_+	chr15_89589086_89592047_+	true	5.668571	3					89588912	89589086	174	2.7784269999999998	0.0	0.2295	0.0503	0.079	0.0503	false	true	true	CHX
chr6_37282468_37282504_+	chr6	37282468	37282504	+	CE	CHX_WT_16	false	37282364	37282882	chr6_37282364_37282468_+	chr6_37282504_37282882_+	true	5.405406	6					37282468	37282504	36	0.0	0.0	0.2236	0.1803	0.0715	0.0715	false	true	true	CHX
chr12_92800881_92800921_-	chr12	92800881	92800921	-	CE	CHX_WT_16	false	92799086	92801600	chr12_92799086_92800881_-	chr12_92800921_92801600_-	true	5.671401	6					92800881	92800921	40	16.647192	0.0	0.2746	0.1803	0.0792	0.0792	false	true	true	CHX
chr11_59657080_59657153_-	chr11	59657080	59657153	-	CE	CHX_WT_16	false	59656600	59657530	chr11_59656600_59657080_-	chr11_59657153_59657530_-	true	81.16216	73					59657080	59657153	73	0.0	0.0	0.2236	0.7545	0.7123	0.2236	false	true	true	CHX
chr2_61314001_61314153_-	chr2	61314001	61314153	-	CE	CHX_WT_16	false	61311910	61314585	chr2_61311910_61314001_-	chr2_61314153_61314585_-	true	5.457516	4					61314001	61314153	152	804.0	0.0	0.9576	0.0993	0.0722	0.0722	false	true	true	CHX
chr10_98230066_98230227_+	chr10	98230066	98230227	+	CE	CHX_WT_16	false	98209899	98231512	chr10_98209899_98230066_+	chr10_98230227_98231512_+	true	9.296515	4					98230066	98230227	161	69.25	0.0	0.3301	0.0993	0.174	0.0993	false	true	true	CHX
chr15_41569804_41569866_+	chr15	41569804	41569866	+	CE	CHX_WT_16	false	41569022	41570027	chr15_41569022_41569804_+	chr15_41569866_41570027_+	true	7.507936	4					41569804	41569866	62	23.548008	0.0	0.287	0.0993	0.1293	0.0993	false	true	true	CHX
chr20_45944245_45944320_+	chr20	45944245	45944320	+	CE	CHX_WT_16	false	45943765	45944868	chr20_45943765_45944245_+	chr20_45944320_45944868_+	true	18.263159	16					45944245	45944320	75	504.139677216458	0.0	0.6968	0.3953	0.3281	0.3281	false	true	true	CHX
chr11_59641377_59641585_-	chr11	59641377	59641585	-	CE	CHX_WT_16	false	59639383	59642880	chr11_59639383_59641377_-	chr11_59641585_59642880_-	true	30.622011	22					59641377	59641585	208	0.0	0.0	0.2236	0.4713	0.456	0.2236	false	true	true	CHX
chr20_33381984_33382179_-	chr20	33381984	33382179	-	CE	CHX_WT_16	false	33379691	33385650	chr20_33379691_33381984_-	chr20_33382179_33385650_-	true	7.081633	6					33381984	33382179	195	19.184528	0.0	0.2791	0.1803	0.1171	0.1171	false	true	true	CHX
chr7_23318424_23318537_-	chr7	23318424	23318537	-	CE	CHX_WT_16	false	23317713	23319138	chr7_23317713_23318424_-	chr7_23318537_23319138_-	true	22.254387	9					23318424	23318537	113	30.298471	0.0	0.2963	0.2633	0.3725	0.2633	false	true	true	CHX
chr9_33291421_33291578_+	chr9	33291421	33291578	+	CE	CHX_WT_16	false	33290597	33294420	chr9_33290597_33291421_+	chr9_33291578_33294420_+	true	26.044323	11					33291421	33291578	157	15.934396309523999	0.0	0.2735	0.3084	0.4109	0.2735	false	true	true	CHX
chr5_94829987_94830121_-	chr5	94829987	94830121	-	CE	CHX_WT_16	false	94799132	94868333	chr5_94799132_94829987_-	chr5_94830121_94868333_-	true	3.208857	3					94829987	94830121	134	0.0	0.0	0.2236	0.0503	0.0232	0.0232	false	true	true	CHX
chr12_49491806_49491867_+	chr12	49491806	49491867	+	CE	CHX_WT_16	false	49490731	49494741	chr12_49490731_49491806_+	chr12_49491867_49494741_+	true	5.975791	4					49491806	49491867	61	3.666696	0.0	0.2331	0.0993	0.0875	0.0875	false	true	true	CHX
chr2_112495897_112496028_+	chr2	112495897	112496028	+	CE	CHX_WT_16	false	112494375	112501206	chr2_112494375_112495897_+	chr2_112496028_112501206_+	true	4.841993	7					112495897	112496028	131	88.338064508848	0.0	0.3384	0.2134	0.0569	0.0569	false	true	true	CHX
chr9_36654164_36654224_+	chr9	36654164	36654224	+	CE	CHX_WT_16	false	36651877	36657241	chr9_36651877_36654164_+	chr9_36654224_36657241_+	true	16.114754	11					36654164	36654224	60	63.3943345	0.0	0.3274	0.3084	0.2956	0.2956	false	true	true	CHX
chr3_52482642_52482767_+	chr3	52482642	52482767	+	CE	CHX_WT_16	false	52480295	52484513	chr3_52480295_52482642_+	chr3_52482767_52484513_+	true	5.176548	5					52482642	52482767	125	373.18398924183	0.0	0.507	0.1428	0.065	0.065	false	true	true	CHX
chr17_78489713_78489802_+	chr17	78489713	78489802	+	CE	CHX_WT_16	false	78489574	78490002	chr17_78489574_78489713_+	chr17_78489802_78490002_+	true	14.777777	8					78489713	78489802	89	0.0	0.0	0.2236	0.2414	0.2769	0.2236	false	true	true	CHX
chr9_130851394_130851547_+	chr9	130851394	130851547	+	CE	CHX_WT_16	false	130835525	130854064	chr9_130835525_130851394_+	chr9_130851547_130854064_+	true	3.964286	3					130851394	130851547	153	3.304845	0.0	0.2317	0.0503	0.0363	0.0363	false	true	true	CHX
chr9_130593643_130593887_+	chr9	130593643	130593887	+	CE	CHX_WT_16	false	130579764	130595483	chr9_130579764_130593643_+	chr9_130593887_130595483_+	true	25.306124	21					130593643	130593887	244	11.992086	0.0	0.2622	0.4589	0.4039	0.2622	false	true	true	CHX
chr1_52394554_52394615_-	chr1	52394554	52394615	-	CE	CHX_WT_16	false	52393803	52396046	chr1_52393803_52394554_-	chr1_52394615_52396046_-	true	37.5	36					52394554	52394615	61	23.666572000000002	0.0	0.2872	0.5975	0.519	0.2872	false	true	true	CHX
chr13_69702145_69702207_-	chr13	69702145	69702207	-	CE	CHX_WT_16	false	69701761	69707625	chr13_69701761_69702145_-	chr13_69702207_69707625_-	true	10.5873	8					69702145	69702207	62	132.068350813488	0.0	0.3556	0.2414	0.204	0.204	false	true	true	CHX
chr10_18586295_18588672_-	chr10	18586295	18588672	-	CE	CHX_WT_16	false	18586093	18596208	chr10_18586093_18586295_-	chr10_18588672_18596208_-	true	17.07149	15					18586295	18588672	2377	10.593892808569999	0.0	0.2572	0.3804	0.3089	0.2572	false	true	true	CHX
chr1_2393270_2393355_+	chr1	2393270	2393355	+	CE	CHX_WT_16	false	2391958	2395784	chr1_2391958_2393270_+	chr1_2393355_2395784_+	true	46.8247	42					2393270	2393355	85	0.0	0.0	0.2236	0.6347	0.5799	0.2236	false	true	true	CHX
chr17_18185759_18185879_+	chr17	18185759	18185879	+	CE	CHX_WT_16	false	18185013	18194955	chr17_18185013_18185759_+	chr17_18185879_18194955_+	true	100.702484	66					18185759	18185879	120	72.320656245123	0.0	0.3315	0.7353	0.7606	0.3315	false	true	true	CHX
chrX_80731088_80731211_-	chrX	80731088	80731211	-	CE	CHX_WT_16	false	80730020	80733456	chrX_80730020_80731088_-	chrX_80731211_80733456_-	true	3.709677	3					80731088	80731211	123	18.850696022388	0.0	0.2789	0.0503	0.0323	0.0323	false	true	true	CHX
chr1_205792072_205792316_-	chr1	205792072	205792316	-	CE	CHX_WT_16	false	205791718	205794870	chr1_205791718_205792072_-	chr1_205792316_205794870_-	true	7.440816	4					205792072	205792316	244	84.537223448405	0.0	0.3373	0.0993	0.1273	0.0993	false	true	true	CHX
chr3_182845952_182846035_+	chr3	182845952	182846035	+	CE	CHX_WT_16	false	182845522	182848476	chr3_182845522_182845952_+	chr3_182846035_182848476_+	true	5.892858	5					182845952	182846035	83	22.467984	0.0	0.2852	0.1428	0.0853	0.0853	false	true	true	CHX
chr9_4700702_4700809_+	chr9	4700702	4700809	+	CE	CHX_WT_16	false	4697879	4701864	chr9_4697879_4700702_+	chr9_4700809_4701864_+	true	5.592593	6					4700702	4700809	107	91.92372332717001	0.0	0.3396	0.1803	0.0765	0.0765	false	true	true	CHX
chr11_77699781_77699813_-	chr11	77699781	77699813	-	CE	CHX_WT_16	false	77698693	77700721	chr11_77698693_77699781_-	chr11_77699813_77700721_-	true	8.333333	6					77699781	77699813	32	0.0	0.0	0.2236	0.1803	0.1532	0.1532	false	true	true	CHX
chr2_181911126_181911233_+	chr2	181911126	181911233	+	CE	CHX_WT_16	false	181909971	181913845	chr2_181909971_181911126_+	chr2_181911233_181913845_+	true	34.537037	29					181911126	181911233	107	13.432241	0.0	0.2667	0.5449	0.4939	0.2667	false	true	true	CHX
chr1_85662222_85662277_-	chr1	85662222	85662277	-	CE	CHX_WT_16	false	85657971	85677236	chr1_85657971_85662222_-	chr1_85662277_85677236_-	true	6.321429	3					85662222	85662277	55	22.727400000000003	0.0	0.2856	0.0503	0.0979	0.0503	false	true	true	CHX
chr11_45188286_45188364_+	chr11	45188286	45188364	+	CE	CHX_WT_16	false	45183123	45204711	chr11_45183123_45188286_+	chr11_45188364_45204711_+	true	4.278481	3					45188286	45188364	78	25.44954	0.0	0.2893	0.0503	0.0433	0.0433	false	true	true	CHX
chr13_19660152_19660269_+	chr13	19660152	19660269	+	CE	CHX_WT_16	false	19659289	19661698	chr13_19659289_19660152_+	chr13_19660269_19661698_+	true	7.966242	4					19660152	19660269	117	0.0	0.0	0.2236	0.0993	0.1426	0.0993	false	true	true	CHX
chr6_13810499_13810600_-	chr6	13810499	13810600	-	CE	CHX_WT_16	false	13807044	13814015	chr6_13807044_13810499_-	chr6_13810600_13814015_-	true	8.450981	5					13810499	13810600	101	22.1875	0.0	0.2852	0.1428	0.157	0.1428	false	true	true	CHX
chr1_186356647_186356739_-	chr1	186356647	186356739	-	CE	CHX_WT_16	false	186356449	186357397	chr1_186356449_186356647_-	chr1_186356739_186357397_-	true	46.68817	14					186356647	186356739	92	15.611536	0.0	0.2728	0.3633	0.5796	0.2728	false	true	true	CHX
chr10_102921027_102921115_+	chr10	102921027	102921115	+	CE	CHX_WT_17	false	102920101	102927345	chr10_102920101_102921027_+	chr10_102921115_102927345_+	true	9.80337	8					102921027	102921115	88	10.383828000000001	0.0	0.2622	0.252	0.2002	0.2002	false	true	true	CHX
chr1_2393270_2393355_+	chr1	2393270	2393355	+	CE	CHX_WT_17	false	2391958	2395784	chr1_2391958_2393270_+	chr1_2393355_2395784_+	true	57.065174	45					2393270	2393355	85	0.0	0.0	0.2282	0.6673	0.6533	0.2282	false	true	true	CHX
chr1_52394554_52394615_-	chr1	52394554	52394615	-	CE	CHX_WT_17	false	52393803	52396046	chr1_52393803_52394554_-	chr1_52394615_52396046_-	true	26.919355	25					52394554	52394615	61	23.666572000000002	0.0	0.2902	0.5248	0.451	0.2902	false	true	true	CHX
chr9_4726083_4727924_-	chr9	4726083	4727924	-	CE	CHX_WT_17	false	4722625	4740937	chr9_4722625_4726083_-	chr9_4727924_4740937_-	true	5.913138	3					4726083	4727924	1841	14.732751141696001	0.0	0.2745	0.0575	0.0959	0.0575	false	true	true	CHX
chr3_5192270_5192357_+	chr3	5192270	5192357	+	CE	CHX_WT_17	false	5188314	5195209	chr3_5188314_5192270_+	chr3_5192357_5195209_+	true	9.626319	6					5192270	5192357	87	22.755198749999998	0.0	0.2888	0.1921	0.1947	0.1921	false	true	true	CHX
chr7_66110292_66110415_+	chr7	66110292	66110415	+	CE	CHX_WT_17	false	66092663	66127704	chr7_66092663_66110292_+	chr7_66110415_66127704_+	true	9.564516	7					66110292	66110415	123	0.0	0.0	0.2282	0.2254	0.1926	0.1926	false	true	true	CHX
chr3_170258755_170258926_+	chr3	170258755	170258926	+	CE	CHX_WT_17	false	170235351	170259969	chr3_170235351_170258755_+	chr3_170258926_170259969_+	true	10.174418	6					170258755	170258926	171	12.554932500000001	0.0	0.2686	0.1921	0.209	0.1921	false	true	true	CHX
chr16_46694848_46694919_+	chr16	46694848	46694919	+	CE	CHX_WT_17	false	46693182	46695562	chr16_46693182_46694848_+	chr16_46694919_46695562_+	true	26.666666	9					46694848	46694919	71	14.34132	0.0	0.2736	0.2776	0.4483	0.2736	false	true	true	CHX
chr20_45944245_45944320_+	chr20	45944245	45944320	+	CE	CHX_WT_17	false	45943765	45944868	chr20_45943765_45944245_+	chr20_45944320_45944868_+	true	12.118408	10					45944245	45944320	75	504.139677216458	0.0	0.6967	0.3047	0.2531	0.2531	false	true	true	CHX
chr11_59641377_59641585_-	chr11	59641377	59641585	-	CE	CHX_WT_17	false	59639383	59642880	chr11_59639383_59641377_-	chr11_59641585_59642880_-	true	35.904305	29					59641377	59641585	208	0.0	0.0	0.2282	0.5614	0.5251	0.2282	false	true	true	CHX
chr3_33545275_33545347_-	chr3	33545275	33545347	-	CE	CHX_WT_17	false	33544841	33551252	chr3_33544841_33545275_-	chr3_33545347_33551252_-	true	3.835616	3					33545275	33545347	72	27.867538	0.0	0.2973	0.0575	0.0354	0.0354	false	true	true	CHX
chr20_35134105_35134155_-	chr20	35134105	35134155	-	CE	CHX_WT_17	false	35131783	35134738	chr20_35131783_35134105_-	chr20_35134155_35134738_-	true	5.647059	5					35134105	35134155	50	13.622860000000001	0.0	0.2729	0.152	0.0881	0.0881	false	true	true	CHX
chr12_55766980_55767043_-	chr12	55766980	55767043	-	CE	CHX_WT_17	false	55760640	55789075	chr12_55760640_55766980_-	chr12_55767043_55789075_-	true	19.421875	18					55766980	55767043	63	0.0	0.0	0.2282	0.4427	0.3605	0.2282	false	true	true	CHX
chr19_15271322_15271392_-	chr19	15271322	15271392	-	CE	CHX_WT_17	false	15269042	15272815	chr19_15269042_15271322_-	chr19_15271392_15272815_-	true	29.732395	23					15271322	15271392	70	0.0	0.0	0.2282	0.5032	0.4764	0.2282	false	true	true	CHX
chr11_59657080_59657153_-	chr11	59657080	59657153	-	CE	CHX_WT_17	false	59656600	59657530	chr11_59656600_59657080_-	chr11_59657153_59657530_-	true	76.77027	68					59657080	59657153	73	0.0	0.0	0.2282	0.7561	0.7219	0.2282	false	true	true	CHX
chrX_53402287_53402379_-	chrX	53402287	53402379	-	CE	CHX_WT_17	false	53399730	53403566	chrX_53399730_53402287_-	chrX_53402379_53403566_-	true	54.967743	36					53402287	53402379	92	74.582469652726	0.0	0.3389	0.6124	0.6443	0.3389	false	true	true	CHX
chr6_13810499_13810600_-	chr6	13810499	13810600	-	CE	CHX_WT_17	false	13807044	13814015	chr6_13807044_13810499_-	chr6_13810600_13814015_-	true	3.421569	4					13810499	13810600	101	22.1875	0.0	0.2881	0.1109	0.0268	0.0268	false	true	true	CHX
chr16_69640144_69640256_+	chr16	69640144	69640256	+	CE	CHX_WT_17	false	69626528	69646517	chr16_69626528_69640144_+	chr16_69640256_69646517_+	true	10.619469	3					69640144	69640256	112	825.0	0.0	0.9698	0.0575	0.2182	0.0575	false	true	true	CHX
chr1_52880598_52880829_+	chr1	52880598	52880829	+	CE	CHX_WT_17	false	52877969	52881471	chr1_52877969_52880598_+	chr1_52880829_52881471_+	true	6.116379	3					52880598	52880829	231	8.578625155254	0.0	0.2539	0.0575	0.1007	0.0575	false	true	true	CHX
chr1_153730942_153731176_+	chr1	153730942	153731176	+	CE	CHX_WT_17	false	153728784	153740651	chr1_153728784_153730942_+	chr1_153731176_153740651_+	true	4.851064	6					153730942	153731176	234	0.0	0.0	0.2282	0.1921	0.0627	0.0627	false	true	true	CHX
chr12_68714681_68714753_+	chr12	68714681	68714753	+	CE	CHX_WT_17	false	68713808	68715627	chr12_68713808_68714681_+	chr12_68714753_68715627_+	true	11.835616	8					68714681	68714753	72	52.036308656162994	0.0	0.3256	0.252	0.2486	0.2486	false	true	true	CHX
chr6_34649709_34649830_-	chr6	34649709	34649830	-	CE	CHX_WT_17	false	34646798	34654625	chr6_34646798_34649709_-	chr6_34649830_34654625_-	true	13.827868	13					34649709	34649830	121	0.0	0.0	0.2282	0.3636	0.2821	0.2282	false	true	true	CHX
chr20_34106214_34106289_-	chr20	34106214	34106289	-	CE	CHX_WT_17	false	34105545	34112096	chr20_34105545_34106214_-	chr20_34106289_34112096_-	true	25.407892	17					34106214	34106289	75	65.05803826356599	0.0	0.3348	0.4289	0.4334	0.3348	false	true	true	CHX
chr6_122429993_122430148_+	chr6	122429993	122430148	+	CE	CHX_WT_17	false	122427956	122431430	chr6_122427956_122429993_+	chr6_122430148_122431430_+	true	8.326923	3					122429993	122430148	155	382.0	0.0	0.5163	0.0575	0.1593	0.0575	false	true	true	CHX
chr13_79321234_79321301_-	chr13	79321234	79321301	-	CE	CHX_WT_17	false	79320710	79322349	chr13_79320710_79321234_-	chr13_79321301_79322349_-	true	11.441176	8					79321234	79321301	67	775.0	0.0	0.9292	0.252	0.2382	0.2382	false	true	true	CHX
chr16_11725797_11726178_-	chr16	11725797	11726178	-	CE	CHX_WT_17	false	11721670	11730645	chr16_11721670_11725797_-	chr16_11726178_11730645_-	true	8.570681	10					11725797	11726178	381	0.0	0.0	0.2282	0.3047	0.1662	0.1662	false	true	true	CHX
chr17_58590378_58590413_-	chr17	58590378	58590413	-	CE	CHX_WT_17	false	58588021	58593555	chr17_58588021_58590378_-	chr17_58590413_58593555_-	true	52.11111	43					58590378	58590413	35	62.825999	0.0	0.3336	0.6559	0.6291	0.3336	false	true	true	CHX
chrX_77781182_77781276_-	chrX	77781182	77781276	-	CE	CHX_WT_17	false	77717243	77785982	chrX_77717243_77781182_-	chrX_77781276_77785982_-	true	28.084211	7					77781182	77781276	94	0.0	0.0	0.2282	0.2254	0.46	0.2254	false	true	true	CHX
chr2_170844961_170845050_+	chr2	170844961	170845050	+	CE	CHX_WT_17	false	170844157	170845506	chr2_170844157_170844961_+	chr2_170845050_170845506_+	true	11.31111	8					170844961	170845050	89	123.55000008	0.0	0.3576	0.252	0.2363	0.2363	false	true	true	CHX
chr1_205627742_205627874_-	chr1	205627742	205627874	-	CE	CHX_WT_17	false	205623891	205631632	chr1_205623891_205627742_-	chr1_205627874_205631632_-	true	47.661655	30					205627742	205627874	132	7.748244	0.0	0.2512	0.5714	0.6048	0.2512	false	true	true	CHX
chr11_27506317_27506455_-	chr11	27506317	27506455	-	CE	CHX_WT_17	false	27501920	27506716	chr11_27501920_27506317_-	chr11_27506455_27506716_-	true	39.618706	28					27506317	27506455	138	13.691314265579999	0.0	0.2729	0.5526	0.55	0.2729	false	true	true	CHX
chr16_3396560_3396646_-	chr16	3396560	3396646	-	CE	CHX_WT_17	false	3393814	3397192	chr16_3393814_3396560_-	chr16_3396646_3397192_-	true	5.843669	5					3396560	3396646	86	0.0	0.0	0.2282	0.152	0.0931	0.0931	false	true	true	CHX
chr15_22855501_22855580_+	chr15	22855501	22855580	+	CE	CHX_WT_17	false	22853268	22858540	chr15_22853268_22855501_+	chr15_22855580_22858540_+	true	11.787499	7					22855501	22855580	79	15.4556792	0.0	0.2764	0.2254	0.2477	0.2254	false	true	true	CHX
chr21_25760033_25760167_+	chr21	25760033	25760167	+	CE	CHX_WT_17	false	25758204	25762312	chr21_25758204_25760033_+	chr21_25760167_25762312_+	true	7.881482	4					25760033	25760167	134	15.613676	0.0	0.2764	0.1109	0.1494	0.1109	false	true	true	CHX
chr21_45278298_45281242_-	chr21	45278298	45281242	-	CE	CHX_WT_17	false	45278169	45282349	chr21_45278169_45278298_-	chr21_45281242_45282349_-	true	10.782004	4					45278298	45281242	2944	0.893376	0.0	0.2282	0.1109	0.2223	0.1109	false	true	true	CHX
chr6_75621927_75621971_+	chr6	75621927	75621971	+	CE	CHX_WT_17	false	75621625	75622751	chr6_75621625_75621927_+	chr6_75621971_75622751_+	true	13.0	5					75621927	75621971	44	29.1818425	0.0	0.2995	0.152	0.2667	0.152	false	true	true	CHX
chr5_41916306_41916447_+	chr5	41916306	41916447	+	CE	CHX_WT_17	false	41912183	41917016	chr5_41912183_41916306_+	chr5_41916447_41917016_+	true	11.33803	6					41916306	41916447	141	14.855381999999999	0.0	0.2748	0.1921	0.2368	0.1921	false	true	true	CHX
chr15_89588912_89589086_+	chr15	89588912	89589086	+	CE	CHX_WT_17	false	89585942	89592047	chr15_89585942_89588912_+	chr15_89589086_89592047_+	true	7.388571	6					89588912	89589086	174	2.7784269999999998	0.0	0.2341	0.1921	0.1368	0.1368	false	true	true	CHX
chrX_19591043_19591087_-	chrX	19591043	19591087	-	CE	CHX_WT_17	false	19588802	19592067	chrX_19588802_19591043_-	chrX_19591087_19592067_-	true	4.422222	4					19591043	19591087	44	120.85442460000002	0.0	0.3567	0.1109	0.0494	0.0494	false	true	true	CHX
chr3_123931714_123931756_-	chr3	123931714	123931756	-	CE	CHX_WT_17	false	123931526	123933673	chr3_123931526_123931714_-	chr3_123931756_123933673_-	true	4.72093	5					123931714	123931756	42	36.81118932345	0.0	0.3104	0.152	0.0601	0.0601	false	true	true	CHX
