seqname	start	end	exon_id	strand	event_type	junction_id_l	junction_id_r	coord_prev	coord_next	novel_length	expr_exon	expr_junction	phastcons	meta	sample_count	GB_link
chr15	50936446	50936501	chr15_50936446_50936501_+	+	CE	chr15_50934697_50936446_+	chr15_50936501_50941442_+	50934697	50941442	55	7.39	5.0	513.41	CHX	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A50934687%2D50941452
chr2	100934860	100935131	chr2_100934860_100935131_+	+	CE	chr2_100933001_100934860_+	chr2_100935131_100937753_+	100933001	100937753	271	10.3	6.25	1.02	CHX	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A100932991%2D100937763
chr20	2838844	2839037	chr20_2838844_2839037_-	-	3'AS	chr20_2838746_2838844_-	chr20_2839037_2839192_-	2838746	2839192	108	4.77	4.0	509.78	SS	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A2838736%2D2839202
chr1	26884160	26884315	chr1_26884160_26884315_-	-	3'AS	chr1_26879749_26884160_-	chr1_26884315_26885973_-	26879749	26885973	25	4.36	5.0	176.72	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A26879739%2D26885983
chr6	149728379	149728560	chr6_149728379_149728560_-	-	CE	chr6_149727198_149728379_-	chr6_149728560_149731613_-	149727198	149731613	181	9.32	6.0	20.47	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A149727188%2D149731623
chr5	14311295	14311495	chr5_14311295_14311495_+	+	CE	chr5_14304592_14311295_+	chr5_14311495_14316513_+	14304592	14316513	200	5.5	7.0	6.24	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A14304582%2D14316523
chr12	121403581	121403644	chr12_121403581_121403644_+	+	CE	chr12_121402807_121403581_+	chr12_121403644_121416159_+	121402807	121416159	63	12.11	8.0	107.8	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A121402797%2D121416169
chr3	154305090	154305168	chr3_154305090_154305168_-	-	5'AS	chr3_154304972_154305090_-	chr3_154305168_154306216_-	154304972	154306216	4	7.21	8.0	649.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A154304962%2D154306226
chr8	47839148	47839249	chr8_47839148_47839249_-	-	3'AS	chr8_47837419_47839148_-	chr8_47839249_47840016_-	47837419	47840016	3	57.44	75.17	552.0	CHX,SS	18	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A47837409%2D47840026
chr21	25760033	25760167	chr21_25760033_25760167_+	+	CE	chr21_25758204_25760033_+	chr21_25760167_25762312_+	25758204	25762312	134	7.69	5.0	15.61	CHX	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr21%3A25758194%2D25762322
chr2	48462196	48462272	chr2_48462196_48462272_+	+	CE	chr2_48461232_48462196_+	chr2_48462272_48464937_+	48461232	48464937	76	9.38	4.67	6.23	CHX	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A48461222%2D48464947
chr11	93695482	93695634	chr11_93695482_93695634_+	+	3'AS	chr11_93692030_93695482_+	chr11_93695634_93696320_+	93692030	93696320	15	4.93	9.5	349.38	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A93692020%2D93696330
chr1	110037888	110037960	chr1_110037888_110037960_+	+	3'AS	chr1_110034817_110037888_+	chr1_110037960_110038683_+	110034817	110038683	3	14.39	3.0	327.86	SS	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A110034807%2D110038693
chr2	130918321	130918449	chr2_130918321_130918449_+	+	CE	chr2_130917498_130918321_+	chr2_130918449_130930952_+	130917498	130930952	128	5.48	4.0	0.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A130917488%2D130930962
chr17	78489713	78489802	chr17_78489713_78489802_+	+	CE	chr17_78489574_78489713_+	chr17_78489802_78490002_+	78489574	78490002	89	10.89	7.11	0.0	CHX,SS	9	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A78489564%2D78490012
chr2	172567200	172567259	chr2_172567200_172567259_+	+	CE	chr2_172566933_172567200_+	chr2_172567259_172568741_+	172566933	172568741	59	8.03	6.25	68.01	CHX	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A172566923%2D172568751
chr12	6678663	6678801	chr12_6678663_6678801_-	-	3'AS	chr12_6678460_6678663_-	chr12_6678801_6678946_-	6678460	6678946	91	6.15	4.0	794.0	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A6678450%2D6678956
chr7	24849065	24849176	chr7_24849065_24849176_-	-	5'AS	chr7_24842413_24849065_-	chr7_24849176_24852504_-	24842413	24852504	4	4.0	4.0	610.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A24842403%2D24852514
chr9	37977809	37977914	chr9_37977809_37977914_-	-	CE	chr9_37974837_37977809_-	chr9_37977914_38016011_-	37974837	38016011	105	14.12	7.0	9.76	CHX	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A37974827%2D38016021
chr9	4690890	4691141	chr9_4690890_4691141_+	+	CE	chr9_4688606_4690890_+	chr9_4691141_4697096_+	4688606	4697096	251	12.69	9.0	43.03	CHX	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A4688596%2D4697106
chr19	45619645	45619697	chr19_45619645_45619697_-	-	CE	chr19_45619191_45619645_-	chr19_45619697_45621207_-	45619191	45621207	52	13.05	7.67	0.0	CHX	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A45619181%2D45621217
chr9	4700702	4700809	chr9_4700702_4700809_+	+	CE	chr9_4697879_4700702_+	chr9_4700809_4701864_+	4697879	4701864	107	8.81	6.33	91.92	CHX	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A4697869%2D4701874
chr1	153730942	153731176	chr1_153730942_153731176_+	+	CE	chr1_153728784_153730942_+	chr1_153731176_153740651_+	153728784	153740651	234	4.85	6.0	0.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A153728774%2D153740661
chr17	58625107	58628128	chr17_58625107_58628128_-	-	CE	chr17_58623012_58625107_-	chr17_58628128_58630440_-	58623012	58630440	3021	14.58	8.0	8.72	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A58623002%2D58630450
chr3	38126162	38126352	chr3_38126162_38126352_-	-	3'AS	chr3_38125881_38126162_-	chr3_38126352_38126510_-	38125881	38126510	11	14.48	13.75	226.18	CHX	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A38125871%2D38126520
chr9	131486481	131486541	chr9_131486481_131486541_+	+	CE	chr9_131486182_131486481_+	chr9_131486541_131487167_+	131486182	131487167	60	35.36	28.75	263.48	CHX,SS	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A131486172%2D131487177
chr3	50160877	50161002	chr3_50160877_50161002_+	+	CE	chr3_50159734_50160877_+	chr3_50161002_50173793_+	50159734	50173793	125	8.14	3.33	72.34	CHX	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A50159724%2D50173803
chr9	120644725	120644847	chr9_120644725_120644847_-	-	CE	chr9_120622755_120644725_-	chr9_120644847_120659374_-	120622755	120659374	122	4.58	4.0	34.13	CHX	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A120622745%2D120659384
chr3	170102178	170102305	chr3_170102178_170102305_-	-	CE	chr3_170097384_170102178_-	chr3_170102305_170102479_-	170097384	170102479	127	5.46	4.5	652.65	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A170097374%2D170102489
chrX	9466198	9466457	chrX_9466198_9466457_+	+	CE	chrX_9465447_9466198_+	chrX_9466457_9501780_+	9465447	9501780	259	11.89	5.0	33.72	SS	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chrX%3A9465437%2D9501790
chr16	3399098	3399195	chr16_3399098_3399195_-	-	CE	chr16_3397744_3399098_-	chr16_3399195_3400945_-	3397744	3400945	97	4.58	3.0	0.0	SS	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A3397734%2D3400955
chr3	5192270	5192357	chr3_5192270_5192357_+	+	CE	chr3_5188314_5192270_+	chr3_5192357_5195209_+	5188314	5195209	87	8.36	5.17	22.76	CHX,SS	6	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A5188304%2D5195219
chr8	19512584	19512694	chr8_19512584_19512694_-	-	CE	chr8_19506130_19512584_-	chr8_19512694_19601771_-	19506130	19601771	110	4.58	4.0	0.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr8%3A19506120%2D19601781
chr1	224272220	224273501	chr1_224272220_224273501_-	-	CE	chr1_224268133_224272220_-	chr1_224273501_224275339_-	224268133	224275339	1281	4.17	4.0	2.57	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A224268123%2D224275349
chr7	117175433	117175476	chr7_117175433_117175476_+	+	CE	chr7_117170976_117175433_+	chr7_117175476_117189321_+	117170976	117189321	43	6.05	5.0	0.0	CHX	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A117170966%2D117189331
chr12	111365395	111365463	chr12_111365395_111365463_-	-	CE	chr12_111363463_111365395_-	chr12_111365463_111365564_-	111363463	111365564	68	4.42	4.0	22.25	SS	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr12%3A111363453%2D111365574
chr10	58237720	58237814	chr10_58237720_58237814_-	-	5'AS	chr10_58227139_58237720_-	chr10_58237814_58267422_-	58227139	58267422	9	5.71	5.0	391.9	SS	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A58227129%2D58267432
chr18	80117530	80117660	chr18_80117530_80117660_+	+	5'AS	chr18_80109472_80117530_+	chr18_80117660_80133103_+	80109472	80133103	10	7.13	4.0	340.57	SS	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr18%3A80109462%2D80133113
chr5	41916306	41916447	chr5_41916306_41916447_+	+	CE	chr5_41912183_41916306_+	chr5_41916447_41917016_+	41912183	41917016	141	12.66	7.57	14.86	CHX	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A41912173%2D41917026
chr11	77699781	77699813	chr11_77699781_77699813_-	-	CE	chr11_77698693_77699781_-	chr11_77699813_77700721_-	77698693	77700721	32	7.7	6.5	0.0	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A77698683%2D77700731
chr3	197854150	197854287	chr3_197854150_197854287_+	+	CE	chr3_197852620_197854150_+	chr3_197854287_197854392_+	197852620	197854392	137	23.78	12.0	40.71	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A197852610%2D197854402
chr11	59657080	59657153	chr11_59657080_59657153_-	-	CE	chr11_59656600_59657080_-	chr11_59657153_59657530_-	59656600	59657530	73	81.62	72.22	0.0	CHX	9	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A59656590%2D59657540
chr11	58530407	58530524	chr11_58530407_58530524_-	-	CE	chr11_58528191_58530407_-	chr11_58530524_58549786_-	58528191	58549786	117	3.44	3.0	0.0	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A58528181%2D58549796
chr18	9271902	9271972	chr18_9271902_9271972_+	+	CE	chr18_9263888_9271902_+	chr18_9271972_9275524_+	9263888	9275524	70	4.47	3.0	40.35	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr18%3A9263878%2D9275534
chr10	80409537	80409733	chr10_80409537_80409733_+	+	CE	chr10_80408643_80409537_+	chr10_80409733_80420466_+	80408643	80420466	196	8.51	3.5	13.41	SS	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A80408633%2D80420476
chr3	100290578	100290715	chr3_100290578_100290715_+	+	5'AS	chr3_100283811_100290578_+	chr3_100290715_100295087_+	100283811	100295087	14	5.56	3.0	747.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A100283801%2D100295097
chr10	30336803	30337031	chr10_30336803_30337031_-	-	3'AS	chr10_30326635_30336803_-	chr10_30337031_30340226_-	30326635	30340226	4	6.98	5.6	399.07	CHX	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A30326625%2D30340236
chr15	101398402	101398576	chr15_101398402_101398576_-	-	5'AS	chr15_101393424_101398402_-	chr15_101398576_101427892_-	101393424	101427892	2	3.9	5.0	445.08	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A101393414%2D101427902
chr5	62363674	62363899	chr5_62363674_62363899_+	+	3'AS	chr5_62363320_62363674_+	chr5_62363899_62365243_+	62363320	62365243	21	8.46	3.0	279.28	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A62363310%2D62365253
chr1	186389583	186389624	chr1_186389583_186389624_+	+	3'AS	chr1_186388548_186389583_+	chr1_186389624_186390711_+	186388548	186390711	5	14.06	13.9	476.56	CHX,SS	10	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A186388538%2D186390721
chr14	92017148	92017188	chr14_92017148_92017188_-	-	CE	chr14_92015861_92017148_-	chr14_92017188_92017682_-	92015861	92017682	40	4.93	4.0	27.29	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr14%3A92015851%2D92017692
chr6	55772749	55772911	chr6_55772749_55772911_-	-	CE	chr6_55760533_55772749_-	chr6_55772911_55774049_-	55760533	55774049	162	7.92	5.5	21.08	CHX	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A55760523%2D55774059
chr20	18528415	18528576	chr20_18528415_18528576_+	+	CE	chr20_18527611_18528415_+	chr20_18528576_18530680_+	18527611	18530680	161	9.79	4.0	7.37	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A18527601%2D18530690
chr7	74715123	74715166	chr7_74715123_74715166_+	+	CE	chr7_74714916_74715123_+	chr7_74715166_74716894_+	74714916	74716894	43	5.25	5.0	759.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr7%3A74714906%2D74716904
chr4	163512056	163512110	chr4_163512056_163512110_+	+	CE	chr4_163507145_163512056_+	chr4_163512110_163512822_+	163507145	163512822	54	5.64	5.0	19.77	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A163507135%2D163512832
chr9	4690890	4691031	chr9_4690890_4691031_+	+	CE	chr9_4688606_4690890_+	chr9_4691031_4697096_+	4688606	4697096	141	7.34	6.5	54.31	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A4688596%2D4697106
chr11	77881434	77881555	chr11_77881434_77881555_-	-	CE	chr11_77879127_77881434_-	chr11_77881555_77883832_-	77879127	77883832	121	6.91	5.0	0.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr11%3A77879117%2D77883842
chr5	94471047	94471145	chr5_94471047_94471145_-	-	CE	chr5_94470111_94471047_-	chr5_94471145_94471466_-	94470111	94471466	98	6.52	5.0	28.54	SS	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A94470101%2D94471476
chr19	39415907	39415977	chr19_39415907_39415977_+	+	CE	chr19_39415439_39415907_+	chr19_39415977_39416348_+	39415439	39416348	70	10.41	7.0	0.0	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A39415429%2D39416358
chr6	17633512	17633578	chr6_17633512_17633578_-	-	CE	chr6_17632844_17633512_-	chr6_17633578_17637153_-	17632844	17637153	66	35.78	21.0	23.69	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A17632834%2D17637163
chr4	139030902	139030943	chr4_139030902_139030943_+	+	CE	chr4_139016171_139030902_+	chr4_139030943_139043074_+	139016171	139043074	41	26.13	21.5	77.33	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A139016161%2D139043084
chr13	19660152	19660320	chr13_19660152_19660320_+	+	CE	chr13_19659289_19660152_+	chr13_19660320_19661698_+	19659289	19661698	168	4.67	3.0	0.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A19659279%2D19661708
chr17	38786017	38786124	chr17_38786017_38786124_-	-	CE	chr17_38784339_38786017_-	chr17_38786124_38786823_-	38784339	38786823	107	5.43	3.0	101.08	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A38784329%2D38786833
chr1	235503857	235503901	chr1_235503857_235503901_-	-	CE	chr1_235494828_235503857_-	chr1_235503901_235504141_-	235494828	235504141	44	6.91	3.0	17.07	SS	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A235494818%2D235504151
chr1	205627742	205627874	chr1_205627742_205627874_-	-	CE	chr1_205623891_205627742_-	chr1_205627874_205631632_-	205623891	205631632	132	24.02	13.79	7.75	CHX,SS	14	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A205623881%2D205631642
chr18	62558687	62558776	chr18_62558687_62558776_+	+	5'AS	chr18_62556297_62558687_+	chr18_62558776_62560587_+	62556297	62560587	6	3.18	4.25	358.82	CHX,SS	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr18%3A62556287%2D62560597
chr1	25491346	25491584	chr1_25491346_25491584_+	+	3'AS	chr1_25489293_25491346_+	chr1_25491584_25498264_+	25489293	25498264	64	3.31	4.0	277.47	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A25489283%2D25498274
chr1	212345790	212345933	chr1_212345790_212345933_+	+	3'AS	chr1_212342280_212345790_+	chr1_212345933_212347347_+	212342280	212347347	13	6.29	6.0	698.0	CHX	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A212342270%2D212347357
chr6	111364944	111365042	chr6_111364944_111365042_-	-	CE	chr6_111363978_111364944_-	chr6_111365042_111365265_-	111363978	111365265	98	7.45	6.25	703.26	CHX	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A111363968%2D111365275
chr9	27337684	27337827	chr9_27337684_27337827_-	-	CE	chr9_27330616_27337684_-	chr9_27337827_27359034_-	27330616	27359034	143	6.78	6.0	0.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr9%3A27330606%2D27359044
chr4	112180674	112180858	chr4_112180674_112180858_+	+	CE	chr4_112145733_112180674_+	chr4_112180858_112186693_+	112145733	112186693	184	20.12	15.25	19.14	CHX,SS	8	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A112145723%2D112186703
chr17	58628009	58628128	chr17_58628009_58628128_-	-	CE	chr17_58623012_58628009_-	chr17_58628128_58630440_-	58623012	58630440	119	27.29	16.57	27.98	CHX	7	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A58623002%2D58630450
chr13	24432581	24432696	chr13_24432581_24432696_-	-	CE	chr13_24431476_24432581_-	chr13_24432696_24434395_-	24431476	24434395	115	14.55	12.0	0.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr13%3A24431466%2D24434405
chr20	34103439	34103565	chr20_34103439_34103565_-	-	5'AS	chr20_34098633_34103439_-	chr20_34103565_34105368_-	34098633	34105368	23	20.28	18.0	536.97	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A34098623%2D34105378
chr1	176144005	176144100	chr1_176144005_176144100_-	-	CE	chr1_176136547_176144005_-	chr1_176144100_176149006_-	176136547	176149006	95	3.92	3.0	707.21	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A176136537%2D176149016
chr6	13810499	13810600	chr6_13810499_13810600_-	-	CE	chr6_13807044_13810499_-	chr6_13810600_13814015_-	13807044	13814015	101	6.25	4.0	22.19	CHX	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr6%3A13807034%2D13814025
chr5	94829987	94830121	chr5_94829987_94830121_-	-	CE	chr5_94799132_94829987_-	chr5_94830121_94868333_-	94799132	94868333	134	3.21	3.0	0.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A94799122%2D94868343
chr1	3507434	3507548	chr1_3507434_3507548_-	-	CE	chr1_3506236_3507434_-	chr1_3507548_3507795_-	3506236	3507795	114	7.49	4.5	0.0	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A3506226%2D3507805
chr17	51067932	51068012	chr17_51067932_51068012_-	-	CE	chr17_51056482_51067932_-	chr17_51068012_51079584_-	51056482	51079584	80	28.1	25.6	745.38	CHX,SS	10	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A51056472%2D51079594
chr16	58166584	58166701	chr16_58166584_58166701_-	-	3'AS	chr16_58165708_58166584_-	chr16_58166701_58167207_-	58165708	58167207	17	5.99	3.0	644.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr16%3A58165698%2D58167217
chr1	52357001	52357146	chr1_52357001_52357146_-	-	3'AS	chr1_52356442_52357001_-	chr1_52357146_52357526_-	52356442	52357526	20	6.18	6.0	475.84	CHX	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A52356432%2D52357536
chr17	31201411	31201498	chr17_31201411_31201498_+	+	5'AS	chr17_31201159_31201411_+	chr17_31201498_31206240_+	31201159	31206240	13	2.1	5.0	641.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A31201149%2D31206250
chr1	28696927	28697091	chr1_28696927_28697091_+	+	5'AS	chr1_28693045_28696927_+	chr1_28697091_28702438_+	28693045	28702438	7	7.07	7.0	597.33	CHX	4	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A28693035%2D28702448
chr10	68376853	68377015	chr10_68376853_68377015_-	-	3'AS	chr10_68364113_68376853_-	chr10_68377015_68379424_-	68364113	68379424	43	14.34	18.22	825.0	CHX,SS	9	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A68364103%2D68379434
chr17	18185711	18185879	chr17_18185711_18185879_+	+	CE	chr17_18185013_18185711_+	chr17_18185879_18194955_+	18185013	18194955	168	71.57	78.5	80.78	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr17%3A18185003%2D18194965
chr4	88753619	88753676	chr4_88753619_88753676_-	-	CE	chr4_88750637_88753619_-	chr4_88753676_88758754_-	88750637	88758754	57	3.6	3.0	3.88	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr4%3A88750627%2D88758764
chr2	32358278	32358301	chr2_32358278_32358301_+	+	CE	chr2_32357486_32358278_+	chr2_32358301_32377588_+	32357486	32377588	23	9.38	3.0	41.76	CHX	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr2%3A32357476%2D32377598
chr19	44872942	44873027	chr19_44872942_44873027_+	+	CE	chr19_44872149_44872942_+	chr19_44873027_44873916_+	44872149	44873916	85	9.62	6.6	0.0	CHX	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A44872139%2D44873926
chr20	49009604	49009679	chr20_49009604_49009679_+	+	CE	chr20_49005221_49009604_+	chr20_49009679_49010232_+	49005221	49010232	75	5.79	3.0	9.66	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr20%3A49005211%2D49010242
chr1	155519805	155519981	chr1_155519805_155519981_-	-	CE	chr1_155482449_155519805_-	chr1_155519981_155521100_-	155482449	155521100	176	4.23	3.0	0.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A155482439%2D155521110
chr22	50507308	50507388	chr22_50507308_50507388_-	-	CE	chr22_50507035_50507308_-	chr22_50507388_50507582_-	50507035	50507582	80	4.87	3.0	3.3	SS	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr22%3A50507025%2D50507592
chr19	9658225	9658289	chr19_9658225_9658289_-	-	CE	chr19_9658135_9658225_-	chr19_9658289_9659379_-	9658135	9659379	64	5.29	3.5	0.0	CHX,SS	2	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr19%3A9658125%2D9659389
chr10	77833904	77834039	chr10_77833904_77834039_-	-	5'AS	chr10_77830873_77833904_-	chr10_77834039_77835738_-	77830873	77835738	10	3.45	3.0	240.67	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr10%3A77830863%2D77835748
chr5	150534867	150535025	chr5_150534867_150535025_+	+	5'AS	chr5_150533032_150534867_+	chr5_150535025_150535700_+	150533032	150535700	4	2.85	3.67	672.0	SS	3	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr5%3A150533022%2D150535710
chr15	50452566	50452628	chr15_50452566_50452628_+	+	CE	chr15_50449485_50452566_+	chr15_50452628_50459000_+	50449485	50459000	62	8.13	4.0	16.11	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr15%3A50449475%2D50459010
chr3	52482642	52482767	chr3_52482642_52482767_+	+	CE	chr3_52480295_52482642_+	chr3_52482767_52484513_+	52480295	52484513	125	5.08	5.0	373.18	CHX,SS	5	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr3%3A52480285%2D52484523
chr1	156264314	156264443	chr1_156264314_156264443_-	-	CE	chr1_156263570_156264314_-	chr1_156264443_156265781_-	156263570	156265781	129	5.58	5.0	0.0	CHX	1	https://www.genome-euro.ucsc.edu/cgi-bin/hgTracks?db=hg38&position=chr1%3A156263560%2D156265791
